DATE_ACCESSED,TIME_ACCESSED,CUSTOMER_ID,SESSION_DURATION
2016-10-09,11:30:20,019079C,4687
2021-05-31,06:52:21,044750C,4844
2023-12-01,13:39:57,088422C,2534
2022-04-08,15:34:33,093360C,915
2007-03-21,09:39:16,056035C,4765
2023-09-27,20:17:05,033130C,674
2016-04-17,15:11:13,058864C,4583
2020-01-01,17:12:33,024488C,820
2019-08-10,13:29:46,068297C,335
2021-09-02,15:11:09,023124C,4435
2019-11-04,11:15:44,015861C,3447
2006-02-07,10:16:07,071655C,202
2022-05-18,17:01:50,013371C,129
2002-10-11,12:12:03,045189C,2170
2022-05-03,18:01:41,032821C,4263
2019-03-12,16:37:15,019765C,1340
2024-11-14,07:04:40,083471C,3729
2023-01-30,06:23:41,019850C,1357
2022-05-27,09:54:12,042906C,1598
2024-06-08,20:55:33,029588C,2588
2022-07-11,20:01:31,078146C,4370
2014-04-23,14:26:12,096310C,2433
2023-07-05,07:55:24,065960C,2535
2013-04-09,06:06:01,061825C,849
2020-11-27,05:18:11,062285C,453
2020-03-15,21:46:09,036495C,3800
2021-09-08,06:51:51,077073C,3059
2020-07-26,14:29:15,029608C,4271
2012-08-08,17:39:20,097196C,3976
2015-01-01,12:36:53,047044C,678
2018-06-12,11:16:45,080687C,864
2003-09-10,16:33:25,022773C,2446
2020-03-09,08:39:35,049961C,4376
2021-11-26,06:40:59,094859C,791
2023-11-19,12:41:31,021512C,115
2018-08-02,11:14:40,065406C,2324
1997-09-14,15:07:01,079927C,2998
2019-09-18,21:13:20,037419C,2608
2017-05-26,21:15:47,078233C,4143
2000-08-04,19:17:47,089576C,4472
2020-03-07,13:55:36,060815C,4943
1997-02-12,19:48:50,075157C,2773
2019-11-04,10:31:50,007611C,4584
2003-05-18,15:40:55,052206C,4306
2002-12-27,16:45:54,005203C,4909
2023-08-17,15:44:59,034814C,4524
2021-01-24,21:34:19,010436C,1184
2023-03-09,12:48:31,028260C,1196
2024-11-27,13:05:09,075935C,2728
2006-03-10,22:02:00,056741C,3862
1997-05-21,06:22:40,092107C,4523
1997-08-22,18:45:34,033819C,4367
1997-10-13,20:14:43,084631C,744
2023-03-03,22:42:00,068849C,1639
2002-10-12,16:47:10,067702C,4365
2007-08-23,17:52:02,098927C,3737
2005-02-11,23:29:38,078763C,2721
2021-05-06,06:10:46,015407C,2373
2014-02-01,11:15:39,094873C,3380
2009-06-10,15:38:29,030706C,430
2009-02-24,16:26:07,055425C,1080
2018-09-30,16:29:56,029404C,4561
2022-12-14,08:22:41,050713C,318
2021-09-03,16:18:41,093154C,4173
2001-01-02,14:43:07,075658C,3441
1997-12-03,21:05:36,091671C,1496
2002-12-09,11:11:40,001727C,2106
2018-02-14,18:19:59,001932C,2571
2023-01-20,19:03:12,049493C,3798
2022-07-10,07:08:55,035386C,4159
2006-05-10,18:53:17,093984C,1366
2021-01-01,06:49:20,091179C,2692
2004-03-06,09:48:18,061699C,1411
2021-04-07,16:47:41,091798C,1344
2003-10-11,20:01:28,093767C,1435
2020-09-18,13:49:25,096912C,305
2019-07-28,18:04:10,049100C,3269
2003-03-02,08:54:12,089314C,3465
2013-12-19,13:45:58,029551C,4155
2023-08-07,10:25:12,041417C,2469
2002-03-23,21:50:12,041531C,277
2023-03-16,19:23:13,096230C,3314
2023-01-12,06:05:23,081415C,4462
2014-04-14,11:23:29,082317C,1885
2021-06-20,07:12:23,073513C,3057
2017-01-17,12:33:48,020746C,1289
2023-05-04,17:27:19,038765C,2969
2019-12-06,22:14:58,052985C,2279
2018-01-09,16:23:13,034424C,705
1998-12-04,09:04:16,020425C,1715
2011-12-03,06:26:33,016568C,2931
2023-02-22,18:11:33,065408C,1416
1998-02-23,05:15:32,018708C,3962
2001-09-10,07:35:15,080328C,1860
2022-04-11,17:47:46,021848C,3852
1999-12-25,16:09:09,095383C,2789
2011-05-08,22:22:22,010460C,2625
2007-08-22,19:24:08,030670C,3804
2020-10-27,10:38:55,008572C,444
2023-05-21,06:28:16,032227C,1987
2023-04-30,08:00:38,033460C,3949
2023-04-08,20:14:15,041292C,1130
2019-08-11,23:42:12,018750C,2387
2024-01-29,22:03:24,061441C,471
2018-07-10,22:41:33,040158C,3790
2020-11-19,18:15:45,051588C,774
2019-03-06,16:39:20,064626C,2101
2020-09-09,22:53:29,027018C,744
2023-08-04,06:10:35,008913C,4564
2006-06-01,20:27:54,075866C,3844
2022-02-19,09:04:19,020081C,2328
2022-02-04,09:35:53,090762C,1174
2023-03-08,15:43:18,087510C,4586
2008-04-30,20:20:59,045035C,3729
2020-04-17,23:49:58,002580C,3744
2023-06-30,19:26:37,095187C,947
2018-08-31,09:52:38,096323C,240
2012-09-08,11:09:15,036412C,4612
2024-11-03,21:23:11,023201C,1926
2024-06-02,18:43:24,077758C,2705
2002-07-06,21:26:38,055184C,839
2000-09-29,16:16:36,043384C,4511
2022-05-12,05:13:03,008059C,3958
2005-11-22,16:40:56,077760C,1294
2022-10-03,18:35:10,065554C,1555
2024-01-30,18:39:43,056207C,513
2021-06-10,12:43:19,056044C,2508
2017-10-08,08:25:12,027335C,641
2021-10-23,18:40:56,051938C,2357
2021-08-01,12:19:34,017784C,4249
2002-06-29,10:01:30,020910C,4164
2023-03-03,07:28:10,035693C,4465
2021-07-26,18:26:50,024036C,114
2024-07-08,05:52:18,043131C,2808
2001-05-19,15:48:05,007712C,2075
2000-11-27,16:16:10,023925C,1443
2022-12-22,23:14:09,026140C,2441
2024-07-30,20:26:28,074494C,1309
2000-11-14,16:54:03,028001C,2800
2019-08-01,11:39:48,049085C,297
2013-06-28,06:15:33,049226C,4976
2007-02-03,08:41:03,039482C,1348
2023-11-03,20:38:57,061338C,1490
2000-06-25,14:12:22,026201C,4213
2011-07-27,16:02:21,028923C,4998
2006-01-01,05:21:18,070818C,2156
2020-05-07,10:11:32,030411C,2228
2024-09-05,08:04:29,007324C,2941
2000-11-04,09:19:21,058339C,757
2009-03-08,16:21:24,057896C,489
2014-05-27,23:24:02,058232C,2389
2022-07-24,18:21:13,077742C,3598
2024-10-27,13:40:52,031388C,1757
1999-08-16,12:20:26,067883C,450
1997-05-10,18:30:49,037014C,2087
1998-06-22,12:21:45,010366C,2191
2023-03-04,14:24:55,080851C,2615
1997-08-02,22:49:44,079519C,3543
2001-10-17,14:32:06,090538C,618
2019-01-17,23:15:10,042102C,2759
2021-06-21,16:37:37,093948C,4957
2021-04-11,18:29:46,023129C,983
2024-09-01,19:02:53,063377C,1922
2022-02-04,12:32:10,001649C,4052
1998-01-01,13:38:42,099616C,1550
2020-08-31,08:36:41,043279C,4708
2023-05-18,22:34:34,052668C,3705
2024-12-22,09:33:52,057673C,3125
2019-03-13,21:20:36,001631C,4592
1999-12-23,08:53:57,095800C,1093
2010-06-03,12:26:28,037405C,4310
2016-10-15,06:11:41,018055C,3490
2004-09-27,23:26:10,061013C,3373
1998-09-27,12:09:42,087403C,1782
2019-10-13,10:31:43,054553C,1895
2011-02-11,11:41:02,017657C,2290
1998-01-08,06:23:35,011993C,1646
2018-05-27,19:33:13,003126C,982
2023-02-05,14:12:15,015517C,1446
2010-09-02,18:22:51,040082C,4816
2019-02-16,14:53:18,029854C,1264
2022-10-07,23:40:44,023236C,135
2024-03-21,07:27:23,079399C,3776
2023-12-26,18:18:25,099708C,1463
2007-03-12,06:06:44,043312C,1120
2021-06-17,14:31:37,090303C,2909
2021-06-11,14:04:43,088030C,1865
2022-08-25,23:34:24,058530C,3181
2018-06-20,13:42:25,083993C,1184
2024-04-26,17:43:18,014942C,2069
2021-10-16,11:45:02,046101C,1407
2022-08-13,16:24:35,045503C,1302
2019-03-28,22:40:25,061049C,1605
2016-02-26,08:45:55,098901C,1675
2001-05-28,18:16:38,085784C,4925
2004-02-19,09:38:58,062007C,1956
2017-02-08,22:28:22,049198C,3757
2002-10-23,14:15:23,078485C,4188
2018-10-05,20:13:11,053663C,3368
2016-09-12,22:02:38,025715C,682
2013-01-22,15:35:22,055622C,4472
2006-11-15,08:39:10,044192C,4568
2020-04-12,20:17:13,017538C,3130
2020-02-25,08:54:36,034364C,3637
2004-04-13,08:28:44,093000C,4937
2021-06-06,10:26:05,023664C,2267
2023-10-29,05:10:21,040430C,4506
2018-01-28,13:36:31,067419C,1676
2023-06-01,23:12:31,024251C,640
1998-11-01,12:48:45,000406C,4002
2022-06-15,12:05:55,094016C,2727
2024-08-01,09:21:34,001020C,4676
1999-06-20,09:21:13,080106C,961
1997-06-06,19:09:30,091875C,2189
2023-06-10,05:01:13,096204C,1214
2006-10-07,15:42:14,071428C,1621
2019-04-26,14:30:32,010275C,3489
2001-11-15,14:15:55,096592C,3135
2014-05-05,07:54:24,030450C,2861
2001-08-29,05:44:01,040995C,1207
2018-12-22,17:18:26,031691C,1663
2020-10-29,08:05:53,098557C,4472
1997-04-19,16:15:36,061094C,2568
2024-04-19,11:43:02,000030C,3254
2024-12-24,14:29:44,079675C,1394
2020-10-01,13:05:38,023867C,4760
2002-01-10,09:53:10,093856C,3218
2008-04-26,14:37:57,071576C,838
2022-12-02,22:33:51,043231C,273
1999-03-18,06:49:32,053232C,181
2018-09-25,16:18:36,079946C,4112
2021-03-04,07:32:58,019278C,2448
2019-10-06,23:03:17,030606C,4069
2020-02-28,12:00:31,047730C,445
2021-11-02,15:42:28,067968C,1330
2008-05-15,10:52:58,090428C,3464
2013-08-03,06:26:57,091373C,3419
2013-02-02,10:23:11,049232C,738
2022-07-23,09:38:09,078177C,4970
2014-12-29,22:49:11,079259C,2123
2018-09-20,05:00:27,014657C,936
2018-09-09,15:13:13,002895C,550
2020-09-07,14:40:45,003527C,1073
2012-01-04,16:05:50,003025C,1698
2010-02-19,23:32:57,093213C,2067
2010-10-21,15:45:29,020286C,149
2022-08-12,14:23:22,003157C,4658
2013-05-31,18:53:58,001358C,4682
2015-11-03,14:48:39,067201C,3992
2021-08-16,14:34:04,067847C,1013
2014-09-23,06:03:39,037322C,3142
2018-08-18,15:26:31,072887C,3141
2019-11-13,08:28:09,095093C,4645
2019-03-23,22:06:01,097522C,4497
2010-09-05,05:31:47,056960C,844
2014-06-25,09:03:13,019293C,359
2020-08-31,07:35:30,035250C,4805
2019-04-06,17:29:51,045568C,1573
1999-06-24,23:13:40,084440C,4731
2019-03-21,19:28:55,047011C,4374
2002-05-21,05:00:54,080606C,4660
2018-04-18,05:15:24,057334C,222
2021-04-08,09:02:45,065085C,1576
2016-04-24,16:55:14,060848C,529
2018-12-27,19:36:39,019032C,2006
2023-08-26,15:20:17,036629C,3011
1999-05-26,08:01:28,070794C,458
2014-12-03,08:42:13,017901C,1113
2006-03-09,23:48:06,014490C,4567
2016-04-25,16:18:08,016761C,4697
2007-05-19,13:52:40,078113C,330
2020-12-30,17:50:29,092095C,2633
2013-04-23,10:47:32,036656C,4176
2010-10-06,11:15:05,082283C,4489
2023-01-12,09:30:32,023667C,2270
2007-12-10,05:09:19,086614C,4130
2012-12-17,23:38:23,075110C,4337
2014-07-08,22:27:34,088388C,4094
2008-10-29,23:00:42,093037C,951
2004-12-25,05:23:13,089982C,497
2024-08-11,20:03:51,071255C,4647
2022-04-10,12:16:46,076196C,1157
1998-05-12,12:28:00,030071C,137
2024-03-03,13:28:54,004686C,2784
2010-02-21,15:16:02,079970C,911
2009-07-14,15:30:40,037709C,3667
2008-09-22,12:06:04,054522C,1136
2014-07-06,05:07:32,055112C,4131
1997-04-25,23:39:41,044745C,2573
2005-07-31,08:42:56,072305C,1456
2022-11-20,09:39:44,076801C,88
1999-09-13,07:51:41,028300C,4735
2022-01-16,14:33:29,029673C,3383
2018-12-11,09:14:54,081238C,4718
2021-02-17,20:52:55,080682C,3565
2021-09-14,18:16:15,027733C,4837
2024-07-09,05:41:48,067786C,3339
2005-05-19,09:40:21,015735C,1006
2015-08-26,11:23:48,054593C,3638
1997-11-27,10:07:05,034049C,4006
2014-09-23,07:31:05,009545C,3380
2022-04-27,12:06:22,069098C,4623
2018-12-13,14:40:57,086644C,3514
2018-05-06,13:44:51,048196C,1102
2016-06-21,15:07:20,075837C,4698
2009-04-14,17:12:05,039592C,1492
1998-06-07,22:38:43,031249C,352
2021-02-10,07:26:46,021597C,4320
2019-07-13,05:25:41,072121C,1097
2020-11-25,08:48:31,075441C,1843
2020-04-16,14:00:47,057810C,3962
2022-02-19,17:02:01,025841C,3162
2022-02-10,12:54:17,073345C,4386
2024-06-06,19:18:59,095487C,999
2011-05-05,18:07:29,056065C,2817
1997-02-15,13:04:20,066637C,3911
2024-11-25,12:35:05,093255C,2360
2023-07-06,07:30:01,074360C,392
2005-02-11,11:46:45,066330C,960
2013-04-29,20:07:35,032829C,2378
2024-04-26,15:03:06,092225C,211
2024-03-03,15:26:15,053873C,243
2020-12-05,12:15:31,023672C,4004
2023-10-25,15:33:48,093373C,4913
2002-07-20,15:15:30,024767C,520
2018-05-16,15:45:51,084723C,4697
2024-06-22,06:53:40,038353C,293
2024-04-14,15:01:47,022633C,4112
2022-02-01,22:44:27,069813C,4189
2022-06-22,05:04:35,025351C,750
2023-08-08,05:33:17,053378C,267
2002-09-10,12:02:55,017389C,2756
2010-03-10,13:31:39,081960C,3416
2023-12-01,05:49:54,070514C,4029
2020-06-13,18:33:31,018475C,4123
2023-10-30,21:34:13,060052C,2614
2022-12-08,16:22:58,066047C,4933
2013-07-16,23:22:14,093516C,522
2004-04-30,05:22:09,076774C,3013
2018-03-26,22:46:18,073570C,3239
2024-01-07,19:28:31,017597C,276
2021-11-12,08:52:40,097726C,3514
2017-06-27,23:34:23,019108C,2568
2002-12-25,06:03:45,082791C,2525
2023-03-16,13:49:31,080351C,2813
2012-02-10,12:36:36,014123C,416
2007-10-22,22:50:32,003705C,4630
2016-10-04,09:41:41,061242C,4563
2020-10-15,18:45:35,018245C,4608
2021-08-28,11:09:25,085367C,3536
2022-10-31,12:26:56,035735C,192
2024-07-18,21:48:14,024302C,2046
2023-05-07,15:46:31,011188C,1054
2019-03-24,21:10:34,088723C,2227
2022-05-11,20:20:18,002562C,3593
2021-08-27,16:08:44,094234C,4688
2021-05-01,19:20:21,008852C,983
2020-01-08,09:09:18,030109C,4940
2021-02-19,17:10:57,030063C,1698
2010-01-16,15:46:49,032880C,1301
2020-07-06,06:00:35,016401C,4960
2020-01-18,05:24:34,036561C,3630
2019-10-19,12:28:53,018069C,4391
2005-10-03,05:26:10,053189C,3646
2005-04-22,21:32:18,070212C,3825
2022-07-25,18:39:00,093247C,793
2022-12-30,20:09:26,014805C,4052
2021-03-01,08:07:59,096322C,1775
2012-07-31,21:07:09,078421C,922
2020-01-10,06:15:07,086700C,973
2017-06-22,09:05:12,062581C,4510
2008-07-28,23:42:55,046706C,4121
2023-04-23,23:17:11,081949C,1678
2002-01-24,15:44:59,021344C,4676
2020-09-27,19:22:04,004481C,3950
2020-01-27,06:33:12,011800C,639
2001-12-23,20:47:49,018958C,1353
2005-10-25,19:32:01,026742C,160
2015-10-23,11:05:25,039425C,307
2002-12-19,14:15:02,047147C,1038
2015-05-03,12:13:56,097229C,2190
2023-12-30,17:39:44,019959C,2933
2024-01-17,22:14:14,047008C,1032
2023-01-28,23:39:35,084965C,1329
2000-12-25,19:22:23,068528C,3758
2021-10-20,16:43:47,080339C,2824
2013-05-29,05:46:09,021628C,3150
2019-09-29,19:23:30,020476C,2385
2003-04-04,08:54:40,047850C,2995
2023-02-09,22:46:38,018736C,510
2021-01-17,18:22:08,056331C,2074
2023-02-24,23:34:30,084275C,1140
2020-02-13,18:15:33,015109C,4697
2000-02-07,06:42:59,061267C,4477
2022-08-08,06:36:40,086183C,3349
2013-12-25,18:07:03,046536C,152
2019-10-16,07:43:12,050060C,1145
2020-07-01,15:17:28,075250C,1257
2021-04-25,14:21:58,014702C,2835
2006-05-21,16:05:02,017198C,3311
2022-05-09,22:30:29,085113C,4736
2003-12-15,07:30:07,042054C,2204
2021-01-04,12:50:39,087451C,3539
2021-06-17,17:36:42,047643C,4572
2007-10-23,08:21:08,000088C,4289
2024-03-20,06:04:15,014908C,1939
2018-03-06,22:47:51,083483C,4500
2018-05-15,20:32:06,043988C,2958
2003-08-14,11:28:05,057534C,797
2003-10-14,20:42:09,046428C,3915
2017-08-18,07:51:28,000313C,1146
2019-05-24,21:16:32,095773C,1134
2022-09-28,11:52:47,034027C,663
2012-09-03,06:19:17,031359C,4003
2018-09-09,19:33:39,006635C,1714
2020-02-19,17:13:27,048434C,4279
2022-04-08,07:37:56,063910C,1962
2020-06-13,14:13:18,036369C,1274
2013-08-19,16:06:09,049510C,3068
2021-07-28,22:26:07,074997C,1749
2024-12-03,17:11:11,086969C,3324
2020-09-03,09:02:55,069288C,3015
2023-09-25,05:16:30,044872C,2690
2024-04-26,10:45:59,046680C,1796
2023-12-15,07:44:03,054359C,1596
2010-03-12,16:25:30,086170C,595
2018-06-19,08:44:51,021518C,1986
2000-12-29,18:53:13,038375C,1614
2018-07-02,11:00:14,050661C,1543
2008-06-19,17:10:03,067505C,4636
2002-07-07,07:23:27,007369C,172
2024-06-28,16:20:52,058796C,2811
2020-04-06,18:23:22,045529C,3594
2023-03-26,08:55:43,021832C,4218
2024-02-16,08:39:46,048426C,4505
2022-10-03,07:15:07,069986C,2565
2011-12-27,13:12:29,036958C,4796
2007-08-04,05:36:50,097797C,3964
2022-08-30,22:55:46,025464C,832
2011-03-13,14:05:12,046539C,2174
2013-06-21,15:37:40,009447C,2457
2021-03-11,11:54:36,033617C,904
2019-11-16,22:28:30,037977C,3020
2000-02-18,18:06:24,030889C,3427
2024-03-06,06:49:15,047712C,3644
1999-10-23,22:18:25,097800C,4017
2024-09-21,05:53:46,061319C,4714
2000-03-08,16:21:15,094144C,1319
2022-04-22,20:47:00,087000C,4628
2018-02-24,13:52:03,043949C,265
2023-08-13,22:08:53,025328C,702
2022-12-15,22:53:26,023012C,2749
2022-05-14,12:16:05,099638C,2354
2020-10-25,10:40:08,018526C,1500
2024-03-27,10:16:52,059729C,2236
2024-12-12,17:19:11,066741C,931
2017-05-19,11:08:29,018261C,3907
2018-10-25,12:41:18,006929C,602
2022-10-17,15:44:20,007085C,1953
2019-12-31,10:44:30,072907C,2744
2018-03-04,22:28:15,072591C,2880
1998-06-26,08:54:39,014412C,2457
2000-04-30,21:38:46,033556C,4856
2007-09-13,10:31:28,071342C,2084
2000-03-11,12:51:55,032300C,1492
2024-12-09,23:48:58,001747C,1166
2023-01-02,12:29:24,065482C,3078
2021-05-01,20:04:32,058050C,4748
2024-01-15,08:13:29,086781C,1009
2001-06-13,19:00:09,019310C,4102
2016-09-02,09:27:51,000307C,4870
2023-03-14,10:26:22,025468C,3124
2022-07-09,15:47:57,024849C,528
2019-09-07,12:47:59,003569C,2276
2006-07-13,14:10:18,098102C,2480
2020-07-07,21:01:01,025895C,2874
2019-05-09,23:03:39,021500C,1636
2019-07-25,12:20:46,046576C,4221
2023-01-09,13:04:36,065700C,824
2004-10-08,21:10:22,007003C,4792
2001-09-27,13:39:21,020111C,2708
2019-02-09,07:50:20,090452C,905
2004-11-06,07:33:41,019441C,4047
2005-11-08,23:37:06,006320C,2357
2013-12-16,23:36:44,018470C,1351
2007-05-29,09:44:58,042275C,2467
2002-01-09,05:41:49,072826C,3034
2024-03-31,20:35:43,033110C,2816
2023-03-30,12:50:29,080997C,1622
2006-04-24,05:04:07,032139C,576
2019-09-28,22:51:14,000718C,4098
1999-10-01,20:14:00,013119C,3300
2001-09-20,21:53:53,092366C,4794
2010-12-05,15:41:12,091025C,2555
2019-07-20,07:20:30,055675C,411
2003-11-06,07:51:24,066004C,3960
2017-02-11,13:24:09,095275C,4433
2018-02-23,10:17:44,052001C,1102
2020-12-27,17:00:15,080183C,3695
2022-07-29,07:03:36,025018C,1762
2023-08-08,22:34:23,060124C,1419
2022-01-30,11:01:52,051077C,3939
2023-10-08,19:34:23,002818C,4871
2019-01-28,20:04:27,050081C,4098
2024-06-04,19:25:39,092061C,1200
2024-12-07,18:02:24,079615C,2276
2006-04-19,14:13:03,023534C,4935
1999-11-09,16:39:21,057540C,1631
2024-02-16,09:17:36,006588C,4804
2023-12-14,07:25:11,027974C,3706
2006-08-01,06:35:20,004771C,153
2024-09-25,05:22:23,004268C,498
2017-06-19,13:52:49,014687C,889
2004-08-02,13:20:50,036754C,3177
2018-01-13,15:14:09,061389C,4896
2019-03-22,06:49:12,036917C,2268
2019-10-06,06:21:14,007908C,3835
2024-04-19,19:07:35,085029C,2790
2022-11-30,11:09:59,074144C,607
1997-03-12,06:54:58,059548C,2359
2021-07-23,06:44:04,046323C,112
2019-01-31,11:12:50,094116C,913
2002-01-11,07:39:03,030518C,4752
2022-02-15,05:34:06,084314C,3474
2022-08-01,19:05:25,028048C,1972
2018-05-08,06:40:32,093800C,3889
2014-03-17,14:28:32,069253C,505
2020-09-17,23:23:39,026462C,3957
2019-11-15,11:46:59,080467C,735
2003-01-06,06:21:50,025748C,778
2012-08-13,20:33:10,094134C,1397
2020-09-10,12:49:34,043614C,433
2012-02-21,10:16:22,007869C,4207
2004-12-15,21:54:34,033896C,729
2006-06-13,11:52:47,002706C,1236
2003-07-03,09:32:50,035792C,1783
2000-06-30,18:33:19,079046C,2067
2008-12-25,20:08:22,044418C,882
2022-03-03,22:38:04,028227C,4735
2020-04-25,15:45:15,011170C,4315
2020-12-31,12:43:06,050384C,369
2015-05-30,14:26:59,006434C,2878
2017-02-09,05:01:50,092678C,1066
2020-05-28,13:22:56,090104C,4336
2019-11-08,16:16:06,088753C,652
2020-06-06,14:16:36,043910C,4368
2015-11-16,21:08:06,097036C,2577
2021-05-04,08:41:14,048031C,4679
1999-04-23,19:04:21,077552C,1043
2003-01-16,15:03:57,093118C,3479
2009-11-10,22:24:16,088935C,3632
2000-12-14,21:35:23,072780C,2923
2017-02-26,17:50:35,088991C,1821
2023-07-18,18:29:31,023865C,3889
2018-10-23,20:54:32,012942C,2781
2022-05-25,06:54:11,099639C,1106
2001-10-16,06:35:44,005540C,3654
2024-02-02,23:26:13,010236C,2024
2021-12-02,14:20:19,015755C,1270
2019-03-24,14:20:11,009769C,885
2021-08-05,08:02:08,088315C,2163
2020-03-23,22:09:43,019698C,548
2015-04-29,10:53:02,014389C,938
2003-09-20,16:02:00,029630C,2341
2003-02-15,17:03:10,044643C,4722
2024-04-15,13:05:36,088434C,2218
1999-05-30,10:51:15,074647C,4002
2006-02-06,20:42:40,010396C,3862
2012-01-26,17:11:20,085561C,4716
2020-10-13,17:12:51,047915C,2993
2021-03-14,06:30:12,001394C,4311
2014-07-01,08:03:48,041201C,2209
1998-10-29,14:33:57,057627C,3482
2020-12-05,08:35:33,038253C,122
2010-05-08,20:01:49,073842C,3305
2024-04-04,10:39:13,041981C,412
2010-02-22,20:14:25,066527C,3052
2015-10-12,21:55:02,081255C,3888
