INVOICE_ID,TOTAL_AMOUNT,DISCOUNT,ISSUE_DATE,ORDER_ID
I000663,0,0.0,2024-11-15,O000663
I000664,0,0.0,2024-02-23,O000664
I000665,0,0.0,2018-05-16,O000665
I000666,0,0.0,2016-08-14,O000666
I000667,0,0.0,2018-09-25,O000667
I000668,0,0.0,2021-08-29,O000668
I000669,0,0.0,2024-07-11,O000669
I000670,0,0.0,2023-11-19,O000670
I000671,0,0.0,2024-07-06,O000671
I000672,0,0.0,2021-05-23,O000672
I000673,0,0.0,2022-05-24,O000673
I000674,0,0.0,2020-05-17,O000674
I000675,0,0.0,2021-02-25,O000675
I000676,0,0.0,2022-09-14,O000676
I000677,0,0.0,2024-01-29,O000677
I000678,0,0.0,2024-02-16,O000678
I000679,0,0.0,2022-11-17,O000679
I000680,0,0.0,2024-09-12,O000680
I000681,0,0.0,2022-12-13,O000681
I000682,0,0.0,2019-07-01,O000682
I000683,0,0.0,2023-10-17,O000683
I000684,0,0.0,2016-04-30,O000684
I000685,0,0.0,2021-02-22,O000685
I000686,0,0.0,2024-10-21,O000686
I000687,0,0.0,2024-08-24,O000687
I000688,0,0.0,2022-04-09,O000688
I000689,0,0.0,2019-09-17,O000689
I000690,0,0.0,2019-12-05,O000690
I000691,0,0.0,2021-12-17,O000691
I000692,0,0.0,2021-05-13,O000692
I000693,0,0.0,2020-08-11,O000693
I000694,0,0.0,2022-08-27,O000694
I000695,0,0.0,2022-01-18,O000695
I000696,0,0.0,2024-08-29,O000696
I000697,0,0.0,2021-05-30,O000697
I000698,0,0.0,2024-04-18,O000698
I000699,0,0.0,2019-01-02,O000699
I000700,0,0.0,2021-01-19,O000700
I000701,0,0.0,2021-11-25,O000701
I000702,0,0.0,2021-10-09,O000702
I000703,0,0.0,2021-06-24,O000703
I000704,0,0.0,2023-10-23,O000704
I000705,0,0.0,2024-11-15,O000705
I000706,0,0.0,2022-10-28,O000706
I000707,0,0.0,2016-06-10,O000707
I000708,0,0.0,2021-12-22,O000708
I000709,0,0.0,2021-01-03,O000709
I000710,0,0.0,2017-01-14,O000710
I000711,0,0.0,2021-11-11,O000711
I000712,0,0.0,2020-06-07,O000712
I000713,0,0.0,2024-10-30,O000713
I000714,0,0.0,2024-11-03,O000714
I000715,0,0.0,2023-05-15,O000715
I000716,0,0.0,2020-04-21,O000716
I000717,0,0.0,2024-10-18,O000717
I000718,0,0.0,2022-09-20,O000718
I000719,0,0.0,2020-03-04,O000719
I000720,0,0.0,2023-04-09,O000720
I000721,0,0.0,2020-09-09,O000721
I000722,0,0.0,2024-07-23,O000722
I000723,0,0.0,2023-04-07,O000723
I000724,0,0.0,2023-06-16,O000724
I000725,0,0.0,2022-12-06,O000725
I000726,0,0.0,2023-11-23,O000726
I000727,0,0.0,2023-02-26,O000727
I000728,0,0.0,2024-09-16,O000728
I000729,0,0.0,2016-11-07,O000729
I000730,0,0.0,2021-01-31,O000730
I000731,0,0.0,2024-11-11,O000731
I000732,0,0.0,2016-08-19,O000732
I000733,0,0.0,2020-08-05,O000733
I000734,0,0.0,2023-07-09,O000734
I000735,0,0.0,2024-09-25,O000735
I000736,0,0.0,2018-08-22,O000736
I000737,0,0.0,2022-08-10,O000737
I000738,0,0.0,2021-07-05,O000738
I000739,0,0.0,2024-10-18,O000739
I000740,0,0.0,2022-10-11,O000740
I000741,0,0.0,2023-01-25,O000741
I000742,0,0.0,2024-07-20,O000742
I000743,0,0.0,2022-04-30,O000743
I000744,0,0.0,2022-05-15,O000744
I000745,0,0.0,2022-04-06,O000745
I000746,0,0.0,2020-03-24,O000746
I000747,0,0.0,2024-06-28,O000747
I000748,0,0.0,2022-11-26,O000748
I000749,0,0.0,2024-07-19,O000749
I000750,0,0.0,2023-01-01,O000750
I000751,0,0.0,2023-07-13,O000751
I000752,0,0.0,2020-05-02,O000752
I000753,0,0.0,2024-08-10,O000753
I000754,0,0.0,2022-03-05,O000754
I000755,0,0.0,2023-12-18,O000755
I000756,0,0.0,2022-03-05,O000756
I000757,0,0.0,2017-07-17,O000757
I000758,0,0.0,2021-12-11,O000758
I000759,0,0.0,2022-07-27,O000759
I000760,0,0.0,2019-08-07,O000760
I000761,0,0.0,2020-12-20,O000761
I000762,0,0.0,2017-01-04,O000762
I000763,0,0.0,2023-12-06,O000763
I000764,0,0.0,2022-06-02,O000764
I000765,0,0.0,2023-08-05,O000765
I000766,0,0.0,2024-02-23,O000766
I000767,0,0.0,2022-04-30,O000767
I000768,0,0.0,2018-09-08,O000768
I000769,0,0.0,2022-03-03,O000769
I000770,0,0.0,2024-07-06,O000770
I000771,0,0.0,2022-05-03,O000771
I000772,0,0.0,2023-06-21,O000772
I000773,0,0.0,2022-11-17,O000773
I000774,0,0.0,2024-10-11,O000774
I000775,0,0.0,2023-10-08,O000775
I000776,0,0.0,2018-11-12,O000776
I000777,0,0.0,2023-03-29,O000777
I000778,0,0.0,2021-10-25,O000778
I000779,0,0.0,2018-08-11,O000779
I000780,0,0.0,2024-02-28,O000780
I000781,0,0.0,2024-10-26,O000781
I000782,0,0.0,2024-12-01,O000782
I000783,0,0.0,2024-06-25,O000783
I000784,0,0.0,2022-03-08,O000784
I000785,0,0.0,2023-03-30,O000785
I000786,0,0.0,2024-07-08,O000786
I000787,0,0.0,2024-05-15,O000787
I000788,0,0.0,2018-09-09,O000788
I000789,0,0.0,2023-04-23,O000789
I000790,0,0.0,2024-01-14,O000790
I000791,0,0.0,2020-11-27,O000791
I000792,0,0.0,2024-06-13,O000792
I000793,0,0.0,2020-12-09,O000793
I000794,0,0.0,2024-10-13,O000794
I000795,0,0.0,2021-07-12,O000795
I000796,0,0.0,2024-06-18,O000796
I000797,0,0.0,2022-07-28,O000797
I000798,0,0.0,2019-05-26,O000798
I000799,0,0.0,2021-09-15,O000799
I000800,0,0.0,2022-01-05,O000800
I000801,0,0.0,2022-05-25,O000801
I000802,0,0.0,2024-09-08,O000802
I000803,0,0.0,2024-09-08,O000803
I000804,0,0.0,2022-08-22,O000804
I000805,0,0.0,2019-11-02,O000805
I000806,0,0.0,2023-07-30,O000806
I000807,0,0.0,2019-07-29,O000807
I000808,0,0.0,2017-06-20,O000808
I000809,0,0.0,2023-07-15,O000809
I000810,0,0.0,2022-12-24,O000810
I000811,0,0.0,2017-12-12,O000811
I000812,0,0.0,2023-12-23,O000812
I000813,0,0.0,2024-08-18,O000813
I000814,0,0.0,2017-01-17,O000814
I000815,0,0.0,2022-05-07,O000815
I000816,0,0.0,2017-07-24,O000816
I000817,0,0.0,2021-01-25,O000817
I000818,0,0.0,2024-03-03,O000818
I000819,0,0.0,2019-11-13,O000819
I000820,0,0.0,2018-06-24,O000820
I000821,0,0.0,2018-10-02,O000821
I000822,0,0.0,2024-08-06,O000822
I000823,0,0.0,2024-10-19,O000823
I000824,0,0.0,2020-06-18,O000824
I000825,0,0.0,2023-04-07,O000825
I000826,0,0.0,2021-11-30,O000826
I000827,0,0.0,2021-07-01,O000827
I000828,0,0.0,2020-12-25,O000828
I000829,0,0.0,2023-03-21,O000829
I000830,0,0.0,2018-12-21,O000830
I000831,0,0.0,2023-05-28,O000831
I000832,0,0.0,2022-06-05,O000832
I000833,0,0.0,2021-05-25,O000833
I000834,0,0.0,2021-12-03,O000834
I000835,0,0.0,2020-09-05,O000835
I000836,0,0.0,2023-01-22,O000836
I000837,0,0.0,2024-01-01,O000837
I000838,0,0.0,2016-06-12,O000838
I000839,0,0.0,2020-04-21,O000839
I000840,0,0.0,2016-05-01,O000840
I000841,0,0.0,2021-03-19,O000841
I000842,0,0.0,2016-06-15,O000842
I000843,0,0.0,2023-09-22,O000843
I000844,0,0.0,2022-12-23,O000844
I000845,0,0.0,2019-04-25,O000845
I000846,0,0.0,2022-04-09,O000846
I000847,0,0.0,2021-11-16,O000847
I000848,0,0.0,2022-08-26,O000848
I000849,0,0.0,2015-11-27,O000849
I000850,0,0.0,2024-06-03,O000850
I000851,0,0.0,2021-07-20,O000851
I000852,0,0.0,2021-09-30,O000852
I000853,0,0.0,2022-07-07,O000853
I000854,0,0.0,2022-10-06,O000854
I000855,0,0.0,2024-03-27,O000855
I000856,0,0.0,2024-04-08,O000856
I000857,0,0.0,2022-06-09,O000857
I000858,0,0.0,2024-08-21,O000858
I000859,0,0.0,2023-01-11,O000859
I000860,0,0.0,2024-09-29,O000860
I000861,0,0.0,2022-08-11,O000861
I000862,0,0.0,2024-11-11,O000862
I000863,0,0.0,2024-09-22,O000863
I000864,0,0.0,2024-08-20,O000864
I000865,0,0.0,2022-08-31,O000865
I000866,0,0.0,2024-10-11,O000866
I000867,0,0.0,2024-02-14,O000867
I000868,0,0.0,2024-03-12,O000868
I000869,0,0.0,2018-12-22,O000869
I000870,0,0.0,2024-09-13,O000870
I000871,0,0.0,2020-06-17,O000871
I000872,0,0.0,2024-09-10,O000872
I000873,0,0.0,2024-10-22,O000873
I000874,0,0.0,2021-04-01,O000874
I000875,0,0.0,2024-11-26,O000875
I000876,0,0.0,2021-08-14,O000876
I000877,0,0.0,2019-12-20,O000877
I000878,0,0.0,2023-05-01,O000878
I000879,0,0.0,2023-07-07,O000879
I000880,0,0.0,2018-01-16,O000880
I000881,0,0.0,2016-04-04,O000881
I000882,0,0.0,2020-06-17,O000882
I000883,0,0.0,2022-01-31,O000883
I000884,0,0.0,2024-05-15,O000884
I000885,0,0.0,2020-08-14,O000885
I000886,0,0.0,2020-09-10,O000886
I000887,0,0.0,2023-06-28,O000887
I000888,0,0.0,2019-11-29,O000888
I000889,0,0.0,2018-12-03,O000889
I000890,0,0.0,2023-02-10,O000890
I000891,0,0.0,2017-08-31,O000891
I000892,0,0.0,2023-11-09,O000892
I000893,0,0.0,2021-03-26,O000893
I000894,0,0.0,2021-06-11,O000894
I000895,0,0.0,2024-11-13,O000895
I000896,0,0.0,2022-09-30,O000896
I000897,0,0.0,2022-09-23,O000897
I000898,0,0.0,2023-12-08,O000898
I000899,0,0.0,2020-12-22,O000899
I000900,0,0.0,2024-04-06,O000900
I000901,0,0.0,2015-07-26,O000901
I000902,0,0.0,2017-08-27,O000902
I000903,0,0.0,2024-10-01,O000903
I000904,0,0.0,2022-12-01,O000904
I000905,0,0.0,2018-09-21,O000905
I000906,0,0.0,2018-12-31,O000906
I000907,0,0.0,2023-04-28,O000907
I000908,0,0.0,2024-01-20,O000908
I000909,0,0.0,2023-08-24,O000909
I000910,0,0.0,2024-11-26,O000910
I000911,0,0.0,2024-03-15,O000911
I000912,0,0.0,2020-10-21,O000912
I000913,0,0.0,2023-07-27,O000913
I000914,0,0.0,2024-02-15,O000914
I000915,0,0.0,2024-05-16,O000915
I000916,0,0.0,2023-01-14,O000916
I000917,0,0.0,2023-01-05,O000917
I000918,0,0.0,2020-09-23,O000918
I000919,0,0.0,2021-01-13,O000919
I000920,0,0.0,2022-02-23,O000920
I000921,0,0.0,2021-07-03,O000921
I000922,0,0.0,2023-09-29,O000922
I000923,0,0.0,2024-11-01,O000923
I000924,0,0.0,2020-07-09,O000924
I000925,0,0.0,2023-10-09,O000925
I000926,0,0.0,2020-10-17,O000926
I000927,0,0.0,2020-04-14,O000927
I000928,0,0.0,2022-01-29,O000928
I000929,0,0.0,2024-04-18,O000929
I000930,0,0.0,2024-05-03,O000930
I000931,0,0.0,2022-11-09,O000931
I000932,0,0.0,2020-04-12,O000932
I000933,0,0.0,2024-05-21,O000933
I000934,0,0.0,2018-08-20,O000934
I000935,0,0.0,2024-10-09,O000935
I000936,0,0.0,2022-05-26,O000936
I000937,0,0.0,2021-01-22,O000937
I000938,0,0.0,2024-11-05,O000938
I000939,0,0.0,2017-07-22,O000939
I000940,0,0.0,2019-02-12,O000940
I000941,0,0.0,2022-06-12,O000941
I000942,0,0.0,2023-10-02,O000942
I000943,0,0.0,2017-06-06,O000943
I000944,0,0.0,2023-12-12,O000944
I000945,0,0.0,2017-01-19,O000945
I000946,0,0.0,2022-07-04,O000946
I000947,0,0.0,2020-10-06,O000947
I000948,0,0.0,2020-06-18,O000948
I000949,0,0.0,2020-07-23,O000949
I000950,0,0.0,2024-07-20,O000950
I000951,0,0.0,2022-11-25,O000951
I000952,0,0.0,2023-04-19,O000952
I000953,0,0.0,2023-11-20,O000953
I000954,0,0.0,2021-01-08,O000954
I000955,0,0.0,2017-12-15,O000955
I000956,0,0.0,2022-06-27,O000956
I000957,0,0.0,2019-11-25,O000957
I000958,0,0.0,2022-04-09,O000958
I000959,0,0.0,2024-11-15,O000959
I000960,0,0.0,2017-09-05,O000960
I000961,0,0.0,2024-05-18,O000961
I000962,0,0.0,2019-04-18,O000962
I000963,0,0.0,2019-04-25,O000963
I000964,0,0.0,2023-09-30,O000964
I000965,0,0.0,2022-02-09,O000965
I000966,0,0.0,2019-05-02,O000966
I000967,0,0.0,2020-06-30,O000967
I000968,0,0.0,2022-03-09,O000968
I000969,0,0.0,2018-10-10,O000969
I000970,0,0.0,2017-10-28,O000970
I000971,0,0.0,2023-10-05,O000971
I000972,0,0.0,2022-04-17,O000972
I000973,0,0.0,2022-01-07,O000973
I000974,0,0.0,2019-04-10,O000974
I000975,0,0.0,2022-05-17,O000975
I000976,0,0.0,2020-09-01,O000976
I000977,0,0.0,2022-02-25,O000977
I000978,0,0.0,2024-09-28,O000978
I000979,0,0.0,2022-09-26,O000979
I000980,0,0.0,2024-11-15,O000980
I000981,0,0.0,2022-01-08,O000981
I000982,0,0.0,2022-06-28,O000982
I000983,0,0.0,2022-04-05,O000983
I000984,0,0.0,2016-07-28,O000984
I000985,0,0.0,2023-04-04,O000985
I000986,0,0.0,2023-01-04,O000986
I000987,0,0.0,2024-02-26,O000987
I000988,0,0.0,2019-08-15,O000988
I000989,0,0.0,2024-11-11,O000989
I000990,0,0.0,2022-12-18,O000990
I000991,0,0.0,2020-06-13,O000991
I000992,0,0.0,2022-12-31,O000992
I000993,0,0.0,2021-12-22,O000993
I000994,0,0.0,2019-10-05,O000994
I000995,0,0.0,2023-03-17,O000995
I000996,0,0.0,2022-02-11,O000996
I000997,0,0.0,2021-05-28,O000997
I000998,0,0.0,2023-02-07,O000998
I000999,0,0.0,2020-11-29,O000999
I001000,0,0.0,2021-09-20,O001000
I001001,0,0.0,2024-02-25,O001001
I001002,0,0.0,2018-05-31,O001002
I001003,0,0.0,2023-04-23,O001003
I001004,0,0.0,2018-07-02,O001004
I001005,0,0.0,2023-04-06,O001005
I001006,0,0.0,2023-11-13,O001006
I001007,0,0.0,2022-08-28,O001007
I001008,0,0.0,2024-07-30,O001008
I001009,0,0.0,2018-10-17,O001009
I001010,0,0.0,2022-04-25,O001010
I001011,0,0.0,2023-09-18,O001011
I001012,0,0.0,2021-10-15,O001012
I001013,0,0.0,2024-01-14,O001013
I001014,0,0.0,2022-01-13,O001014
I001015,0,0.0,2022-03-14,O001015
I001016,0,0.0,2022-01-31,O001016
I001017,0,0.0,2019-02-22,O001017
I001018,0,0.0,2018-06-04,O001018
I001019,0,0.0,2024-05-17,O001019
I001020,0,0.0,2022-04-10,O001020
I001021,0,0.0,2020-10-08,O001021
I001022,0,0.0,2021-10-27,O001022
I001023,0,0.0,2022-05-16,O001023
I001024,0,0.0,2021-09-04,O001024
I001025,0,0.0,2023-06-18,O001025
I001026,0,0.0,2021-06-13,O001026
I001027,0,0.0,2018-06-19,O001027
I001028,0,0.0,2024-06-06,O001028
I001029,0,0.0,2022-10-31,O001029
I001030,0,0.0,2022-04-11,O001030
I001031,0,0.0,2024-03-22,O001031
I001032,0,0.0,2024-08-24,O001032
I001033,0,0.0,2022-10-12,O001033
I001034,0,0.0,2024-08-12,O001034
I001035,0,0.0,2016-11-13,O001035
I001036,0,0.0,2022-10-17,O001036
I001037,0,0.0,2017-11-12,O001037
I001038,0,0.0,2021-10-04,O001038
I001039,0,0.0,2023-02-16,O001039
I001040,0,0.0,2024-07-23,O001040
I001041,0,0.0,2020-01-03,O001041
I001042,0,0.0,2023-07-22,O001042
I001043,0,0.0,2021-10-16,O001043
I001044,0,0.0,2022-08-16,O001044
I001045,0,0.0,2023-06-28,O001045
I001046,0,0.0,2016-12-05,O001046
I001047,0,0.0,2020-08-07,O001047
I001048,0,0.0,2021-05-22,O001048
I001049,0,0.0,2020-06-25,O001049
I001050,0,0.0,2024-04-21,O001050
I001051,0,0.0,2019-07-13,O001051
I001052,0,0.0,2024-07-31,O001052
I001053,0,0.0,2023-10-11,O001053
I001054,0,0.0,2016-12-22,O001054
I001055,0,0.0,2021-12-10,O001055
I001056,0,0.0,2023-11-21,O001056
I001057,0,0.0,2020-10-23,O001057
I001058,0,0.0,2023-04-24,O001058
I001059,0,0.0,2019-11-18,O001059
I001060,0,0.0,2018-12-26,O001060
I001061,0,0.0,2021-08-24,O001061
I001062,0,0.0,2024-06-02,O001062
I001063,0,0.0,2023-09-12,O001063
I001064,0,0.0,2022-09-05,O001064
I001065,0,0.0,2018-07-08,O001065
I001066,0,0.0,2024-02-07,O001066
I001067,0,0.0,2019-04-18,O001067
I001068,0,0.0,2022-01-21,O001068
I001069,0,0.0,2017-12-23,O001069
I001070,0,0.0,2015-08-01,O001070
I001071,0,0.0,2021-12-02,O001071
I001072,0,0.0,2021-08-18,O001072
I001073,0,0.0,2023-01-12,O001073
I001074,0,0.0,2021-09-14,O001074
I001075,0,0.0,2018-09-08,O001075
I001076,0,0.0,2024-05-18,O001076
I001077,0,0.0,2024-01-14,O001077
I001078,0,0.0,2020-10-11,O001078
I001079,0,0.0,2021-08-21,O001079
I001080,0,0.0,2024-10-09,O001080
I001081,0,0.0,2022-07-19,O001081
I001082,0,0.0,2021-07-25,O001082
I001083,0,0.0,2019-04-21,O001083
I001084,0,0.0,2022-11-21,O001084
I001085,0,0.0,2021-08-28,O001085
I001086,0,0.0,2020-09-10,O001086
I001087,0,0.0,2018-12-10,O001087
I001088,0,0.0,2020-07-26,O001088
I001089,0,0.0,2024-04-05,O001089
I001090,0,0.0,2023-12-06,O001090
I001091,0,0.0,2017-09-19,O001091
I001092,0,0.0,2018-06-03,O001092
I001093,0,0.0,2020-12-17,O001093
I001094,0,0.0,2022-04-22,O001094
I001095,0,0.0,2023-09-02,O001095
I001096,0,0.0,2022-07-25,O001096
I001097,0,0.0,2021-09-05,O001097
I001098,0,0.0,2023-01-03,O001098
I001099,0,0.0,2022-10-12,O001099
I001100,0,0.0,2021-07-21,O001100
I001101,0,0.0,2024-05-19,O001101
I001102,0,0.0,2023-10-03,O001102
I001103,0,0.0,2024-10-25,O001103
I001104,0,0.0,2021-12-17,O001104
I001105,0,0.0,2024-02-10,O001105
I001106,0,0.0,2022-12-28,O001106
I001107,0,0.0,2020-05-03,O001107
I001108,0,0.0,2021-05-28,O001108
I001109,0,0.0,2020-11-17,O001109
I001110,0,0.0,2024-02-09,O001110
I001111,0,0.0,2022-02-17,O001111
I001112,0,0.0,2023-12-11,O001112
I001113,0,0.0,2024-11-07,O001113
I001114,0,0.0,2020-05-09,O001114
I001115,0,0.0,2023-03-11,O001115
I001116,0,0.0,2023-09-13,O001116
I001117,0,0.0,2018-11-08,O001117
I001118,0,0.0,2023-08-18,O001118
I001119,0,0.0,2022-03-24,O001119
I001120,0,0.0,2020-01-30,O001120
I001121,0,0.0,2017-01-09,O001121
I001122,0,0.0,2024-10-18,O001122
I001123,0,0.0,2024-08-01,O001123
I001124,0,0.0,2023-08-15,O001124
I001125,0,0.0,2018-09-03,O001125
I001126,0,0.0,2023-03-14,O001126
I001127,0,0.0,2024-05-11,O001127
I001128,0,0.0,2024-07-05,O001128
I001129,0,0.0,2020-08-18,O001129
I001130,0,0.0,2023-04-10,O001130
I001131,0,0.0,2016-06-26,O001131
I001132,0,0.0,2016-11-20,O001132
I001133,0,0.0,2024-11-22,O001133
I001134,0,0.0,2018-08-27,O001134
I001135,0,0.0,2021-01-07,O001135
I001136,0,0.0,2017-06-08,O001136
I001137,0,0.0,2024-08-10,O001137
I001138,0,0.0,2024-06-05,O001138
I001139,0,0.0,2022-12-22,O001139
I001140,0,0.0,2024-07-05,O001140
I001141,0,0.0,2017-12-12,O001141
I001142,0,0.0,2024-02-08,O001142
I001143,0,0.0,2019-04-11,O001143
I001144,0,0.0,2023-06-17,O001144
I001145,0,0.0,2023-04-06,O001145
I001146,0,0.0,2024-11-08,O001146
I001147,0,0.0,2023-03-20,O001147
I001148,0,0.0,2021-12-07,O001148
I001149,0,0.0,2021-02-10,O001149
I001150,0,0.0,2022-10-09,O001150
I001151,0,0.0,2018-05-25,O001151
I001152,0,0.0,2023-02-24,O001152
I001153,0,0.0,2015-07-24,O001153
I001154,0,0.0,2022-12-12,O001154
I001155,0,0.0,2023-03-24,O001155
I001156,0,0.0,2022-06-22,O001156
I001157,0,0.0,2024-10-03,O001157
I001158,0,0.0,2019-05-31,O001158
I001159,0,0.0,2024-02-27,O001159
I001160,0,0.0,2018-03-29,O001160
I001161,0,0.0,2018-01-11,O001161
I001162,0,0.0,2018-04-26,O001162
I001163,0,0.0,2016-09-19,O001163
I001164,0,0.0,2021-06-22,O001164
I001165,0,0.0,2024-11-18,O001165
I001166,0,0.0,2019-07-03,O001166
I001167,0,0.0,2024-03-26,O001167
I001168,0,0.0,2024-08-07,O001168
I001169,0,0.0,2023-01-11,O001169
I001170,0,0.0,2024-08-15,O001170
I001171,0,0.0,2022-06-25,O001171
I001172,0,0.0,2018-08-07,O001172
I001173,0,0.0,2019-08-09,O001173
I001174,0,0.0,2023-02-16,O001174
I001175,0,0.0,2021-06-02,O001175
I001176,0,0.0,2022-11-03,O001176
I001177,0,0.0,2023-08-07,O001177
I001178,0,0.0,2024-10-26,O001178
I001179,0,0.0,2024-11-27,O001179
I001180,0,0.0,2022-10-02,O001180
I001181,0,0.0,2023-11-15,O001181
I001182,0,0.0,2023-01-23,O001182
I001183,0,0.0,2024-09-29,O001183
I001184,0,0.0,2023-04-02,O001184
I001185,0,0.0,2024-10-02,O001185
I001186,0,0.0,2024-10-10,O001186
I001187,0,0.0,2018-06-23,O001187
I001188,0,0.0,2022-08-11,O001188
I001189,0,0.0,2023-05-21,O001189
I001190,0,0.0,2018-08-18,O001190
I001191,0,0.0,2022-05-03,O001191
I001192,0,0.0,2022-02-28,O001192
I001193,0,0.0,2021-07-12,O001193
I001194,0,0.0,2018-08-04,O001194
I001195,0,0.0,2017-11-08,O001195
I001196,0,0.0,2023-03-09,O001196
I001197,0,0.0,2023-08-12,O001197
I001198,0,0.0,2023-12-05,O001198
I001199,0,0.0,2017-04-27,O001199
I001200,0,0.0,2022-02-13,O001200
I001201,0,0.0,2023-07-05,O001201
I001202,0,0.0,2023-04-22,O001202
I001203,0,0.0,2018-01-23,O001203
I001204,0,0.0,2024-07-30,O001204
I001205,0,0.0,2023-04-26,O001205
I001206,0,0.0,2024-10-02,O001206
I001207,0,0.0,2024-01-16,O001207
I001208,0,0.0,2024-10-06,O001208
I001209,0,0.0,2024-10-01,O001209
I001210,0,0.0,2019-05-19,O001210
I001211,0,0.0,2023-09-11,O001211
I001212,0,0.0,2022-04-26,O001212
I001213,0,0.0,2020-05-14,O001213
I001214,0,0.0,2024-09-01,O001214
I001215,0,0.0,2022-12-16,O001215
I001216,0,0.0,2021-03-28,O001216
I001217,0,0.0,2024-04-12,O001217
I001218,0,0.0,2023-12-06,O001218
I001219,0,0.0,2022-07-08,O001219
I001220,0,0.0,2023-02-17,O001220
I001221,0,0.0,2020-11-23,O001221
I001222,0,0.0,2018-01-07,O001222
I001223,0,0.0,2019-11-30,O001223
I001224,0,0.0,2023-04-18,O001224
I001225,0,0.0,2021-12-18,O001225
I001226,0,0.0,2020-12-20,O001226
I001227,0,0.0,2023-08-10,O001227
I001228,0,0.0,2022-03-06,O001228
I001229,0,0.0,2024-02-07,O001229
I001230,0,0.0,2022-10-06,O001230
I001231,0,0.0,2024-06-12,O001231
I001232,0,0.0,2021-06-17,O001232
I001233,0,0.0,2024-07-23,O001233
I001234,0,0.0,2020-09-16,O001234
I001235,0,0.0,2017-01-15,O001235
I001236,0,0.0,2022-03-17,O001236
I001237,0,0.0,2021-08-15,O001237
I001238,0,0.0,2021-12-04,O001238
I001239,0,0.0,2021-09-04,O001239
I001240,0,0.0,2022-09-26,O001240
I001241,0,0.0,2024-03-03,O001241
I001242,0,0.0,2019-04-13,O001242
I001243,0,0.0,2023-02-01,O001243
I001244,0,0.0,2024-06-22,O001244
I001245,0,0.0,2021-06-06,O001245
I001246,0,0.0,2024-11-19,O001246
I001247,0,0.0,2021-05-15,O001247
I001248,0,0.0,2021-12-17,O001248
I001249,0,0.0,2021-09-01,O001249
I001250,0,0.0,2023-09-30,O001250
I001251,0,0.0,2016-10-15,O001251
I001252,0,0.0,2022-05-20,O001252
I001253,0,0.0,2022-07-10,O001253
I001254,0,0.0,2020-10-22,O001254
I001255,0,0.0,2019-08-27,O001255
I001256,0,0.0,2021-02-06,O001256
I001257,0,0.0,2024-01-31,O001257
I001258,0,0.0,2024-11-15,O001258
I001259,0,0.0,2016-08-05,O001259
I001260,0,0.0,2022-04-04,O001260
I001261,0,0.0,2019-11-15,O001261
I001262,0,0.0,2017-11-25,O001262
I001263,0,0.0,2017-01-18,O001263
I001264,0,0.0,2024-10-03,O001264
I001265,0,0.0,2022-08-17,O001265
I001266,0,0.0,2024-02-11,O001266
I001267,0,0.0,2021-11-25,O001267
I001268,0,0.0,2020-07-07,O001268
I001269,0,0.0,2022-11-07,O001269
I001270,0,0.0,2017-06-29,O001270
I001271,0,0.0,2024-05-19,O001271
I001272,0,0.0,2022-11-02,O001272
I001273,0,0.0,2024-01-11,O001273
I001274,0,0.0,2021-01-20,O001274
I001275,0,0.0,2022-10-17,O001275
I001276,0,0.0,2021-11-25,O001276
I001277,0,0.0,2023-01-13,O001277
I001278,0,0.0,2024-07-25,O001278
I001279,0,0.0,2019-11-24,O001279
I001280,0,0.0,2020-01-17,O001280
I001281,0,0.0,2018-02-20,O001281
I001282,0,0.0,2024-07-03,O001282
I001283,0,0.0,2017-09-12,O001283
I001284,0,0.0,2022-08-04,O001284
I001285,0,0.0,2023-11-18,O001285
I001286,0,0.0,2022-11-03,O001286
I001287,0,0.0,2023-10-21,O001287
I001288,0,0.0,2019-06-09,O001288
I001289,0,0.0,2024-02-28,O001289
I001290,0,0.0,2024-08-26,O001290
I001291,0,0.0,2024-10-03,O001291
I001292,0,0.0,2022-02-04,O001292
I001293,0,0.0,2020-03-28,O001293
I001294,0,0.0,2021-08-18,O001294
I001295,0,0.0,2017-11-24,O001295
I001296,0,0.0,2020-11-11,O001296
I001297,0,0.0,2021-02-04,O001297
I001298,0,0.0,2024-01-30,O001298
I001299,0,0.0,2020-11-03,O001299
I001300,0,0.0,2024-11-07,O001300
I001301,0,0.0,2024-10-22,O001301
I001302,0,0.0,2017-12-26,O001302
I001303,0,0.0,2023-10-27,O001303
I001304,0,0.0,2023-11-29,O001304
I001305,0,0.0,2019-08-30,O001305
I001306,0,0.0,2022-12-15,O001306
I001307,0,0.0,2024-11-17,O001307
I001308,0,0.0,2023-08-08,O001308
I001309,0,0.0,2017-03-02,O001309
I001310,0,0.0,2019-04-04,O001310
I001311,0,0.0,2018-12-12,O001311
I001312,0,0.0,2022-01-20,O001312
I001313,0,0.0,2022-10-13,O001313
I001314,0,0.0,2021-03-09,O001314
I001315,0,0.0,2019-08-09,O001315
I001316,0,0.0,2024-08-10,O001316
I001317,0,0.0,2022-11-10,O001317
I001318,0,0.0,2021-09-06,O001318
I001319,0,0.0,2021-01-17,O001319
I001320,0,0.0,2022-10-16,O001320
I001321,0,0.0,2023-06-08,O001321
I001322,0,0.0,2021-10-19,O001322
I001323,0,0.0,2019-07-08,O001323
I001324,0,0.0,2020-10-05,O001324
I001325,0,0.0,2022-07-19,O001325
I001326,0,0.0,2018-09-24,O001326
