DORDER_ID,DATE_DELIVERY,TIME_DELIVERY
O002586,2024-01-17,11:10:49
O002587,2024-04-28,10:25:45
O002590,2024-09-28,11:37:02
O002593,2022-09-09,21:25:04
O002594,2023-04-17,17:10:49
O002596,2024-10-01,14:51:11
O002601,2024-07-30,20:45:22
O002607,2021-03-30,19:01:00
O002612,2024-04-18,11:19:45
O002617,2023-03-08,15:09:28
O002620,2021-01-21,15:47:56
O002621,2024-08-12,11:45:49
O002625,2015-10-14,17:00:39
O002635,2021-01-19,15:05:54
O002636,2021-06-25,17:17:44
O002641,2019-11-25,08:09:16
O002643,2016-02-22,12:28:07
O002646,2024-02-23,18:25:44
O002647,2019-03-15,18:58:01
O002650,2021-03-18,15:10:31
O002654,2024-07-09,16:04:27
O002663,2023-02-08,18:38:07
O002666,2016-02-28,19:09:41
O002668,2024-08-31,15:20:58
O002671,2023-11-24,11:18:20
O002675,2024-08-27,19:33:37
O002678,2024-06-30,13:46:58
O002688,2024-04-14,19:18:12
O002690,2022-01-19,14:18:54
O002697,2024-02-18,15:39:39
O002698,2018-03-23,12:20:11
O002699,2017-08-24,14:02:31
O002703,2022-09-03,17:09:57
O002705,2024-10-05,14:26:43
O002709,2024-02-08,09:45:41
O002710,2018-11-07,09:41:41
O002725,2024-01-30,12:54:15
O002728,2022-01-14,12:32:13
O002732,2022-04-02,14:50:06
O002735,2021-08-10,19:22:49
O002737,2020-02-27,18:41:59
O002738,2019-02-16,20:04:12
O002744,2020-01-10,07:43:04
O002745,2024-11-24,14:36:53
O002746,2021-04-26,17:32:13
O002748,2024-06-26,10:47:11
O002751,2024-08-27,12:23:07
O002753,2020-10-09,13:19:11
O002754,2017-11-01,13:20:09
O002760,2020-11-21,09:16:44
O002761,2020-01-17,10:55:29
O002765,2023-02-27,09:43:12
O002766,2022-09-27,11:58:03
O002770,2024-07-30,17:59:43
O002771,2021-04-17,10:57:39
O002773,2020-01-12,15:35:42
O002774,2020-06-08,07:51:30
O002790,2022-01-10,19:38:32
O002795,2023-03-09,20:38:51
O002797,2022-08-27,17:20:25
O002803,2015-09-28,11:09:22
O002809,2015-09-08,14:54:34
O002813,2021-04-12,14:59:11
O002817,2017-08-07,15:35:54
O002821,2024-08-23,15:43:17
O002825,2023-01-17,13:08:57
O002831,2017-04-13,19:15:02
O002838,2019-10-02,13:39:14
O002839,2019-03-08,16:36:30
O002847,2022-02-04,12:41:52
O002851,2023-02-03,13:47:12
O002853,2023-05-11,14:18:01
O002863,2023-09-24,10:14:41
O002864,2022-08-01,09:15:06
O002866,2024-11-02,15:24:46
O002867,2024-03-05,08:53:08
O002868,2024-06-01,13:33:45
O002871,2023-08-12,16:11:48
O002874,2021-08-16,13:39:57
O002875,2022-01-11,20:55:40
O002876,2019-06-01,15:15:13
O002879,2017-07-24,14:14:30
O002880,2024-05-11,16:49:04
O002882,2022-05-22,10:26:04
O002884,2015-11-10,19:02:03
O002891,2024-03-23,11:38:06
O002892,2016-12-21,17:51:15
O002897,2020-08-21,16:34:32
O002901,2024-03-27,14:36:31
O002906,2023-05-25,14:04:31
O002907,2021-08-22,18:16:22
O002920,2024-03-23,10:32:24
O002921,2024-03-07,15:48:02
O002925,2023-03-24,11:25:16
O002929,2024-02-25,13:15:50
O002930,2022-06-14,17:13:53
O002938,2022-09-12,13:16:31
O002939,2024-11-01,17:56:57
O002940,2021-07-14,19:37:22
O002942,2021-04-23,12:00:58
O002946,2020-08-15,11:33:02
O002949,2018-09-17,17:12:00
O002954,2024-09-26,20:31:03
O002963,2019-07-09,16:54:32
O002966,2023-02-09,20:05:32
O002967,2022-10-04,20:57:58
O002968,2022-01-02,09:05:14
O002971,2023-11-14,17:09:49
O002975,2024-05-23,20:26:07
O002976,2020-10-26,15:13:23
O002983,2024-03-15,17:16:51
O002984,2018-12-22,20:02:37
O002985,2022-02-17,12:59:04
O002987,2019-05-06,10:47:46
O002988,2016-12-25,14:51:28
O002993,2019-03-31,12:25:30
O002997,2021-07-09,14:30:32
O003000,2024-10-02,17:41:55
O003004,2017-02-03,18:43:21
O003006,2024-08-24,19:00:33
O003012,2023-09-04,14:46:18
O003015,2024-01-11,14:52:13
O003017,2023-06-22,20:35:25
O003021,2018-06-19,15:58:47
O003022,2017-02-07,14:01:52
O003025,2019-03-08,21:32:49
O003027,2017-09-20,12:15:32
O003038,2024-08-01,17:17:48
O003039,2023-01-02,13:47:12
O003040,2024-10-01,17:47:35
O003047,2022-10-18,12:32:06
O003048,2024-03-16,13:55:27
O003052,2015-09-07,21:07:50
O003055,2017-06-18,11:07:29
O003056,2022-05-20,18:19:28
O003062,2023-06-19,12:48:54
O003064,2024-03-13,16:03:38
O003065,2019-07-23,14:57:52
O003066,2024-11-16,15:57:11
O003067,2020-01-22,13:03:13
O003071,2019-12-21,12:23:04
O003072,2024-09-18,11:37:02
O003073,2024-09-13,14:04:05
O003074,2023-10-11,20:18:01
O003075,2024-08-12,14:04:06
O003077,2022-10-03,16:32:53
O003079,2017-04-16,16:23:48
O003080,2023-05-02,09:24:04
O003084,2018-09-21,15:25:42
O003085,2023-09-25,09:34:18
O003087,2024-09-04,10:08:38
O003089,2019-07-27,18:07:53
O003094,2020-01-07,10:25:29
O003098,2021-01-15,14:30:24
O003104,2022-11-25,19:25:44
O003106,2019-09-13,08:37:10
O003107,2018-10-10,09:34:50
O003110,2024-09-11,14:38:23
O003113,2020-12-28,13:43:01
O003115,2024-03-10,20:40:16
O003117,2022-10-20,10:32:17
O003119,2020-05-21,20:28:38
O003120,2023-06-28,16:59:52
O003121,2023-09-03,09:52:16
O003125,2021-08-15,11:29:23
O003128,2024-05-04,08:57:42
O003136,2024-06-07,16:24:27
O003138,2022-08-16,14:57:54
O003143,2018-10-14,18:25:24
O003145,2024-09-21,09:37:24
O003146,2022-08-19,09:49:59
O003147,2019-02-04,11:27:07
O003149,2024-08-04,08:20:41
O003153,2017-07-10,13:05:31
O003159,2019-10-05,10:42:21
O003165,2023-08-15,13:54:51
O003168,2024-04-26,12:55:40
O003178,2024-06-12,10:10:24
O003179,2022-02-03,08:43:13
O003184,2021-09-09,13:15:55
O003190,2024-08-13,20:04:55
O003191,2024-09-27,20:51:11
O003194,2022-07-13,08:51:09
O003196,2018-07-29,14:42:50
O003197,2024-11-28,18:01:32
O003200,2018-10-03,08:46:50
O003206,2022-01-31,15:42:22
O003207,2023-07-20,13:49:14
O003210,2016-05-20,21:47:10
O003211,2021-04-01,17:11:49
O003212,2018-07-25,12:27:32
O003214,2022-07-13,20:09:58
O003217,2020-01-08,14:27:17
O003218,2017-04-17,10:14:37
O003220,2023-08-30,20:04:23
O003223,2024-10-13,11:28:30
O003224,2024-05-29,18:15:51
O003225,2019-11-25,18:58:01
O003231,2024-05-10,16:54:48
O003235,2024-09-30,14:38:32
O003236,2021-12-01,16:31:01
O003237,2022-10-19,19:49:49
O003244,2023-12-16,15:02:37
O003248,2023-05-15,10:14:54
O003252,2023-09-02,10:23:29
O003256,2021-08-31,21:15:56
O003263,2022-07-03,14:37:46
O003264,2019-11-06,17:08:24
O003266,2024-10-14,17:47:32
O003270,2023-07-30,09:20:46
O003275,2022-09-07,14:02:50
O003276,2021-08-30,18:30:38
O003277,2024-06-06,17:35:59
O003278,2024-11-11,18:15:23
O003280,2024-07-19,15:10:13
O003283,2018-01-11,11:23:49
O003286,2023-06-16,07:40:57
O003290,2022-10-15,13:46:56
O003291,2020-07-13,20:10:54
O003294,2022-11-18,10:08:36
O003299,2024-10-22,10:50:36
O003310,2024-10-17,12:17:08
O003314,2020-02-04,20:04:01
O003315,2023-09-19,17:14:04
O003317,2023-02-18,13:40:17
O003319,2018-02-17,10:02:30
O003320,2022-12-27,14:18:42
O003324,2024-11-17,19:10:38
O003331,2023-05-29,16:53:58
O003333,2022-05-17,11:44:56
O003335,2016-07-11,14:25:00
O003340,2020-10-21,18:46:41
O003341,2022-10-16,20:04:06
O003342,2022-08-06,17:46:21
O003344,2024-09-20,13:47:41
O003345,2021-09-02,13:33:23
O003347,2023-07-26,16:26:41
O003353,2021-11-09,08:24:03
O003359,2023-06-14,12:28:21
O003364,2017-03-20,11:20:53
O003372,2021-10-07,21:10:17
O003375,2024-08-17,12:04:16
O003379,2020-04-04,08:34:31
O003382,2021-05-16,10:52:18
O003386,2023-09-27,17:36:08
O003390,2023-01-11,20:08:46
O003398,2022-11-17,18:25:29
O003399,2024-04-21,12:17:25
O003401,2024-08-21,11:57:03
O003411,2019-04-17,15:38:11
O003413,2019-09-29,12:56:36
O003415,2021-02-07,11:38:47
O003416,2018-09-21,19:44:15
O003420,2021-05-05,08:07:42
O003425,2022-09-20,16:43:30
O003427,2021-12-15,15:16:50
O003428,2023-02-28,20:24:37
O003430,2024-09-12,19:59:31
O003431,2022-10-25,10:41:22
O003432,2021-11-15,20:21:49
O003434,2024-11-24,09:50:14
O003443,2024-11-09,16:43:52
O003444,2021-06-04,08:26:54
O003445,2018-09-16,15:47:36
O003447,2018-06-28,20:00:30
O003454,2020-11-18,18:32:00
O003456,2018-11-13,08:51:49
O003457,2023-11-04,15:43:24
O003458,2024-09-01,11:58:54
O003459,2021-03-16,08:28:54
O003461,2024-09-23,10:02:14
O003469,2024-10-28,08:09:24
O003470,2019-10-28,09:32:26
O003471,2024-06-23,12:30:40
O003478,2020-09-02,08:32:52
O003482,2024-04-27,18:30:33
O003487,2024-01-03,13:04:56
O003490,2023-08-20,14:58:59
O003491,2020-08-22,12:18:41
O003492,2024-08-02,13:36:37
O003499,2020-06-16,16:55:48
O003501,2021-08-03,11:51:26
O003502,2019-06-26,20:02:36
O003504,2020-12-19,16:28:31
O003506,2022-12-10,17:27:56
O003507,2016-12-01,12:31:14
O003510,2023-06-08,19:47:31
O003516,2022-10-31,13:41:44
O003518,2021-04-14,15:08:18
O003519,2022-07-24,10:47:17
O003521,2023-02-02,19:19:24
O003523,2018-06-08,07:38:50
O003526,2024-07-26,10:55:56
O003528,2022-08-17,17:03:30
O003533,2020-01-18,14:22:14
O003536,2024-05-11,10:26:05
O003545,2024-01-02,20:02:42
O003550,2024-05-05,07:04:30
O003551,2020-05-29,21:05:53
O003553,2022-10-16,17:26:25
O003556,2024-11-23,12:16:20
O003558,2023-12-29,11:19:50
O003561,2022-11-05,15:12:06
O003564,2024-10-23,12:09:00
O003566,2024-08-03,09:16:48
O003567,2024-01-11,19:40:25
O003573,2024-07-21,17:23:51
O003579,2024-09-14,20:55:52
O003582,2020-02-11,15:29:45
O003583,2015-12-27,11:19:35
O003584,2022-07-06,21:00:38
O003586,2024-11-02,19:07:11
O003589,2024-08-04,12:11:54
O003598,2024-07-26,19:28:34
O003599,2024-09-21,19:45:21
O003602,2022-05-11,19:08:13
O003603,2021-08-23,15:47:31
O003604,2023-10-28,16:52:45
O003607,2022-06-11,12:30:26
O003609,2019-02-01,17:52:17
O003610,2022-08-12,07:41:57
O003612,2019-10-06,11:33:25
O003614,2017-02-10,11:46:52
O003617,2020-03-23,10:30:11
O003621,2023-09-13,14:15:34
O003624,2024-03-12,10:55:50
O003626,2019-03-31,12:36:35
O003633,2024-06-27,07:59:18
O003634,2021-01-16,10:09:12
O003637,2021-01-16,13:47:11
O003638,2023-05-22,10:03:02
O003639,2021-05-20,15:05:19
O003648,2022-12-30,11:16:51
O003649,2021-04-14,18:47:17
O003650,2022-06-16,10:31:46
O003653,2023-08-30,12:27:21
O003655,2022-02-06,18:35:58
O003657,2022-10-29,09:45:03
O003658,2024-05-23,10:30:47
O003668,2017-06-27,12:29:45
O003675,2018-06-21,14:12:13
O003681,2016-08-12,16:58:53
O003683,2024-09-09,19:51:02
O003684,2022-08-15,09:45:14
O003686,2017-05-01,19:55:41
O003687,2020-12-06,09:52:48
O003696,2023-09-25,12:45:10
O003698,2024-07-12,19:46:11
O003703,2023-11-05,15:54:28
O003710,2024-09-03,09:03:07
O003713,2023-09-12,10:17:54
O003714,2023-07-22,09:13:26
O003718,2020-06-21,08:50:00
O003719,2024-11-24,14:35:01
O003721,2023-01-20,17:33:40
O003727,2023-12-29,15:20:22
O003729,2024-09-19,10:42:28
O003730,2024-10-29,20:12:38
O003733,2022-01-31,19:21:18
O003736,2024-07-24,10:40:41
O003741,2024-08-29,21:16:09
O003742,2024-08-04,19:49:57
O003750,2024-07-08,20:58:26
O003751,2024-08-21,18:54:43
O003754,2024-07-25,12:15:13
O003770,2024-10-02,10:13:01
O003773,2020-03-25,15:16:18
O003776,2024-05-06,11:36:33
O003777,2018-10-07,09:48:29
O003779,2022-06-04,06:55:58
O003782,2023-09-27,09:03:28
O003787,2024-01-19,14:55:49
O003788,2022-03-18,16:49:24
O003789,2016-06-03,12:52:24
O003790,2020-02-09,16:04:07
O003791,2018-08-15,11:55:13
O003792,2024-10-02,16:38:57
O003794,2024-09-08,18:06:19
O003795,2020-01-31,17:03:17
O003796,2024-10-26,11:34:39
O003803,2024-04-04,14:31:00
O003813,2021-06-25,15:58:36
O003815,2016-07-24,06:50:13
O003819,2024-03-02,12:46:41
O003825,2021-09-09,16:24:55
O003827,2020-03-19,19:04:04
O003834,2024-05-13,10:42:27
O003835,2021-10-19,14:17:09
O003836,2024-12-01,20:24:38
O003838,2021-08-25,14:12:22
O003845,2024-08-01,11:08:43
O003846,2024-05-05,16:27:50
O003847,2022-07-28,10:14:38
O003848,2016-06-02,21:56:25
O003854,2023-06-30,12:12:59
O003856,2022-07-25,13:38:13
O003858,2023-03-24,12:18:25
O003860,2022-11-24,14:20:59
O003861,2021-03-14,09:13:02
O003864,2021-03-01,09:47:10
O003868,2022-04-09,19:59:05
O003869,2023-01-21,21:20:00
O003870,2018-07-14,16:24:05
O003874,2018-10-08,09:44:14
O003875,2020-04-15,14:27:55
O003880,2018-03-21,10:53:16
O003882,2021-12-13,10:25:51
O003885,2019-07-31,11:54:21
O003887,2024-10-16,09:57:04
O003890,2019-02-25,14:40:23
O003893,2018-08-31,15:15:24
O003894,2024-10-15,18:28:37
O003895,2023-09-20,09:39:03
O003898,2019-10-28,20:02:34
O003903,2018-06-17,16:56:08
O003905,2021-01-06,18:10:05
O003908,2019-11-04,17:02:03
O003909,2021-01-13,14:12:20
O003917,2021-11-10,19:45:09
O003923,2015-10-15,17:46:39
O003924,2019-08-26,21:55:43
O003925,2023-01-11,07:54:27
O003928,2017-04-13,20:14:04
O003930,2022-05-23,19:40:20
O003936,2023-03-07,10:00:09
O003939,2024-10-14,10:49:23
O003944,2017-05-30,19:11:52
O003945,2024-04-20,21:53:11
O003947,2022-11-03,12:29:50
O003948,2023-09-04,18:46:36
O003950,2024-08-10,11:02:45
O003952,2021-08-02,12:17:00
O003953,2020-03-02,18:26:10
O003956,2019-10-14,10:25:25
O003957,2022-12-13,15:24:31
O003959,2023-12-14,15:52:11
O003962,2015-12-06,11:28:08
O003964,2018-02-06,12:33:56
O003965,2022-10-02,13:17:06
O003969,2020-11-17,09:49:41
O003974,2021-12-03,13:43:13
O003975,2018-05-26,20:49:07
O003981,2018-09-25,19:00:40
O003983,2017-02-17,17:18:53
O003986,2022-07-14,13:12:29
O003988,2022-07-23,11:18:48
O003990,2024-11-26,17:03:05
O003997,2019-03-30,15:32:04
O003999,2024-04-30,15:56:55
O004000,2024-05-08,12:24:47
O004005,2024-05-12,11:00:05
O004008,2024-10-30,10:22:59
O004009,2024-06-29,10:57:56
O004012,2022-04-04,08:02:46
O004013,2023-01-01,15:55:20
O004015,2020-10-11,16:37:00
O004016,2020-12-31,15:21:16
O004017,2020-05-22,12:26:09
O004020,2023-01-20,10:58:53
O004027,2022-05-18,19:10:50
O004031,2024-01-24,17:25:24
O004032,2021-10-06,11:11:50
O004033,2020-02-09,17:07:32
O004034,2019-10-15,17:38:49
O004039,2020-03-04,10:53:38
O004040,2019-03-01,18:51:27
O004041,2023-04-30,14:33:06
O004043,2021-07-22,17:57:06
O004044,2024-11-14,08:29:28
O004047,2020-08-22,07:05:32
O004048,2022-09-08,16:46:38
O004060,2023-11-08,19:45:10
O004062,2024-10-24,22:05:27
O004063,2024-10-21,10:08:55
O004066,2018-10-23,18:19:58
O004071,2020-02-29,15:43:07
O004072,2018-04-07,10:41:28
O004073,2022-09-07,21:08:12
O004076,2021-03-08,09:11:00
O004078,2022-10-03,12:28:38
O004084,2023-07-11,12:40:51
O004085,2018-12-31,16:50:37
O004087,2018-10-12,20:14:14
O004091,2024-10-13,12:46:13
O004092,2020-05-12,11:10:06
O004096,2021-09-07,19:13:19
O004099,2017-01-24,08:08:09
O004104,2020-04-06,13:46:44
O004115,2020-10-18,15:25:16
O004118,2024-06-10,08:46:31
O004121,2024-08-19,19:51:45
O004122,2024-02-15,12:47:49
O004123,2018-12-31,21:09:35
O004124,2023-03-27,19:34:37
O004127,2024-07-27,19:08:13
O004128,2018-07-12,20:20:35
O004133,2022-08-23,14:20:26
O004134,2020-01-13,13:35:22
O004135,2024-06-30,17:36:35
O004136,2023-02-21,17:23:56
O004138,2020-06-18,10:45:42
O004144,2022-07-11,12:59:46
O004146,2023-11-27,08:11:01
O004152,2023-09-04,11:05:01
O004157,2022-05-09,18:49:43
O004162,2024-06-29,12:38:16
O004164,2020-10-10,20:17:28
O004165,2024-05-12,14:55:30
O004166,2022-10-17,10:39:35
O004168,2022-04-24,10:40:14
O004172,2024-07-13,17:20:26
O004179,2022-12-05,11:05:05
O004181,2023-04-25,15:09:36
O004186,2020-03-26,14:54:02
O004189,2020-02-03,18:40:53
O004190,2020-05-24,21:13:50
O004192,2023-09-10,17:46:30
O004194,2019-02-10,10:28:25
O004196,2022-03-03,10:18:00
O004200,2023-07-05,08:23:27
O004203,2022-12-06,18:15:12
O004206,2022-12-19,15:29:19
O004207,2024-02-25,16:38:46
O004209,2022-04-06,18:33:21
O004220,2021-06-07,08:26:09
O004223,2021-06-04,08:50:10
O004227,2018-04-13,07:55:49
O004228,2017-10-03,11:41:17
O004231,2022-05-07,19:20:15
O004233,2021-05-15,21:33:20
O004238,2019-05-15,09:51:36
O004245,2024-06-23,18:36:14
O004247,2022-09-26,18:07:32
O004260,2024-08-02,13:52:34
O004261,2024-04-30,08:57:51
O004263,2022-11-29,11:29:02
O004271,2019-10-11,09:59:14
O004272,2021-05-07,16:42:10
O004274,2024-02-28,07:28:18
O004275,2022-12-13,18:34:26
O004276,2021-10-29,13:00:09
O004283,2024-05-20,09:08:39
O004284,2021-11-13,19:02:37
O004288,2023-10-30,10:32:48
O004290,2018-11-08,09:31:11
O004293,2022-07-15,21:19:24
O004295,2017-11-16,21:17:39
O004296,2021-02-09,11:28:53
O004303,2023-12-12,14:10:05
O004304,2016-10-16,13:42:39
O004306,2020-04-07,10:43:08
O004307,2018-11-14,14:26:55
O004312,2019-07-22,20:12:58
O004316,2021-06-11,08:58:38
O004319,2021-11-10,10:23:01
O004324,2021-11-05,17:39:39
O004326,2024-11-11,07:29:08
O004329,2021-12-08,13:13:22
O004333,2022-11-30,10:53:14
O004334,2024-12-03,19:07:38
O004336,2022-09-11,11:50:44
O004337,2018-09-20,13:21:06
O004341,2017-02-18,16:27:34
O004342,2022-09-16,08:05:34
O004343,2021-03-06,09:47:36
O004346,2022-08-19,08:18:18
O004361,2022-12-21,10:14:32
O004362,2019-12-30,12:31:44
O004363,2019-04-04,10:56:03
O004364,2024-11-06,14:19:23
O004365,2024-07-31,07:52:21
O004367,2024-08-05,09:34:25
O004368,2018-04-01,15:07:37
O004371,2016-08-11,19:43:09
O004375,2024-07-30,20:03:18
O004376,2018-12-25,12:16:36
O004377,2024-02-26,18:25:09
O004378,2020-01-30,09:44:20
O004379,2024-08-03,12:59:45
O004382,2022-06-03,14:03:00
O004383,2018-03-19,12:49:01
O004384,2019-04-17,08:38:52
O004386,2023-11-13,13:08:38
O004388,2023-09-21,20:56:48
O004389,2021-11-15,11:55:21
O004390,2022-10-10,16:45:17
O004397,2021-07-14,07:41:24
O004400,2024-11-19,09:54:26
O004401,2020-01-06,11:15:45
O004405,2022-10-07,19:47:55
O004407,2020-11-29,18:22:24
O004411,2023-11-14,11:33:15
O004414,2020-11-06,17:28:17
O004415,2022-08-14,07:10:21
O004416,2024-05-31,17:10:22
O004419,2020-08-17,13:38:47
O004422,2019-01-10,14:09:25
O004423,2018-02-14,12:56:53
O004435,2019-07-22,14:24:56
O004436,2023-07-08,10:16:23
O004438,2022-12-03,09:34:49
O004439,2024-09-12,12:03:56
O004441,2017-08-10,18:24:25
O004442,2021-07-30,09:50:09
O004444,2024-08-25,19:48:12
O004445,2018-11-25,19:57:48
O004451,2021-05-27,14:12:51
O004452,2018-09-19,12:00:54
O004453,2024-10-26,14:41:11
O004459,2024-11-09,15:58:00
O004460,2016-10-14,09:34:58
O004462,2018-04-08,12:23:19
O004465,2024-02-04,14:18:48
O004469,2024-09-14,20:19:21
O004470,2019-03-20,09:22:56
O004471,2023-09-14,14:37:38
O004473,2021-08-17,17:07:16
O004474,2021-01-26,16:29:37
O004476,2023-08-16,13:15:47
O004477,2019-01-09,11:05:34
O004478,2020-09-20,15:22:31
O004486,2024-09-27,12:47:42
O004489,2018-05-10,16:12:51
O004493,2020-07-24,15:41:16
O004497,2020-05-17,15:07:49
O004498,2020-12-10,20:59:34
O004505,2020-01-28,08:22:10
O004506,2020-07-08,10:59:19
O004507,2023-10-18,14:14:09
O004511,2024-09-01,21:46:59
O004514,2019-11-03,15:12:04
O004516,2017-07-20,09:53:38
O004527,2023-03-24,14:40:38
O004533,2021-01-18,09:34:31
O004538,2020-04-15,19:54:47
O004540,2018-08-14,11:35:26
O004542,2024-10-23,10:19:20
O004551,2024-01-10,11:07:36
O004552,2024-10-27,19:08:15
O004553,2024-03-07,12:52:46
O004556,2023-05-26,20:29:43
O004557,2024-05-04,06:35:11
O004568,2024-09-28,10:16:20
O004571,2019-04-08,09:51:36
O004573,2023-11-04,13:54:00
O004579,2018-09-10,20:43:01
O004580,2018-07-28,11:25:19
O004581,2022-09-10,21:04:24
O004589,2018-02-07,20:07:20
O004594,2017-11-01,11:36:52
O004598,2024-07-07,10:12:13
O004606,2020-04-09,16:03:34
O004607,2020-02-04,20:32:39
O004609,2019-02-08,14:40:41
O004612,2024-06-16,10:52:08
O004619,2024-07-19,12:44:33
O004620,2019-05-24,21:02:20
O004622,2021-08-22,11:49:37
O004623,2018-07-16,15:00:20
O004629,2022-02-17,20:44:10
O004631,2019-11-18,19:37:16
O004643,2023-08-15,15:15:42
O004645,2023-08-17,09:28:04
O004650,2018-09-11,11:22:38
O004652,2023-12-27,11:04:28
O004655,2019-09-02,09:50:38
O004663,2018-11-16,13:16:57
O004666,2017-03-12,08:53:27
O004668,2024-09-28,16:45:54
O004669,2024-11-28,21:01:38
O004670,2017-12-14,15:34:08
O004672,2015-03-04,06:52:21
O004673,2022-06-05,15:57:17
O004674,2024-09-27,10:55:28
O004675,2022-07-21,11:43:54
O004680,2021-10-19,17:24:21
O004683,2019-12-28,16:53:19
O004685,2022-04-23,15:26:04
O004687,2019-04-09,11:46:09
O004691,2023-10-09,12:59:03
O004692,2018-10-05,15:25:02
O004695,2021-08-29,12:39:02
O004697,2023-07-15,11:45:56
O004702,2024-01-07,08:56:46
O004707,2023-09-15,15:01:11
O004711,2023-02-05,11:59:28
O004713,2024-07-16,19:45:55
O004715,2019-01-17,11:22:01
O004717,2018-01-01,12:02:25
O004721,2023-05-09,08:18:38
O004725,2024-03-26,16:43:40
O004730,2024-11-21,16:20:23
O004735,2024-10-12,20:46:25
O004738,2023-08-06,15:11:58
O004741,2020-11-25,13:56:06
O004745,2020-08-14,17:29:59
O004747,2021-07-16,13:17:41
O004749,2024-09-22,10:40:49
O004751,2020-05-09,09:37:43
O004754,2020-03-16,10:35:20
O004757,2023-08-26,11:12:22
O004760,2020-01-25,17:16:54
O004763,2020-03-02,10:10:43
O004764,2024-01-19,11:03:47
O004771,2019-10-30,11:15:27
O004778,2024-01-14,13:08:56
O004779,2021-01-18,18:21:55
O004782,2023-07-25,13:28:41
O004786,2020-09-15,22:14:55
O004790,2023-03-29,17:32:13
O004794,2024-05-25,20:31:33
O004795,2024-09-17,18:23:45
O004796,2023-01-09,14:11:40
O004797,2016-07-20,18:41:51
O004798,2021-03-22,18:15:08
O004799,2024-01-01,17:59:00
O004806,2024-01-04,16:02:39
O004808,2019-06-26,19:06:48
O004814,2015-07-09,21:04:17
O004820,2024-08-24,20:34:19
O004822,2018-11-30,12:45:21
O004823,2024-03-18,19:27:55
O004824,2024-03-23,15:48:38
O004826,2020-10-11,18:45:22
O004827,2020-11-09,06:07:56
O004832,2023-06-07,20:14:43
O004837,2024-03-15,16:45:48
O004838,2020-10-25,11:56:21
O004839,2023-11-07,17:42:01
O004841,2020-10-05,17:57:58
O004851,2024-09-06,19:05:03
O004855,2022-10-19,10:43:36
O004856,2019-08-03,14:52:08
O004858,2024-11-05,19:16:53
O004859,2024-11-18,13:22:16
O004861,2022-12-19,17:38:59
O004870,2022-12-26,15:06:16
O004874,2020-12-08,15:09:46
O004877,2023-07-09,13:19:06
O004878,2024-09-08,16:18:00
O004882,2018-04-01,18:46:21
O004883,2020-08-20,15:06:50
O004885,2024-10-13,09:33:54
O004889,2024-06-18,13:25:23
O004892,2023-11-01,20:33:54
O004894,2020-12-06,09:31:03
O004897,2024-12-01,16:19:23
O004900,2019-05-19,15:50:29
O004901,2019-12-13,16:46:19
O004907,2022-04-03,10:22:19
O004908,2018-04-09,18:58:14
O004910,2024-03-08,13:09:52
O004912,2015-09-23,19:45:34
O004913,2018-12-29,13:52:08
O004915,2020-09-01,13:08:26
O004917,2015-10-12,19:12:15
O004918,2020-04-12,12:48:06
O004922,2022-02-05,10:07:34
O004926,2018-08-02,11:33:01
O004931,2019-09-27,15:28:32
O004934,2019-11-19,21:04:08
O004936,2024-02-11,11:29:03
O004941,2023-08-22,14:03:16
O004945,2024-06-23,22:00:24
O004947,2024-10-31,20:36:26
O004951,2022-08-01,18:30:17
O004952,2021-05-26,18:22:09
O004955,2023-07-11,15:02:01
O004956,2022-06-05,15:18:13
O004958,2019-03-03,15:42:12
O004960,2022-02-12,17:04:10
O004965,2019-07-22,16:15:32
O004966,2023-12-23,16:00:59
O004968,2024-10-18,10:55:03
O004969,2024-09-14,22:15:05
O004971,2019-11-28,12:59:48
O004973,2023-10-22,17:32:26
O004974,2022-11-17,13:27:20
O004979,2021-05-29,09:56:53
O004985,2022-12-07,08:25:45
O004987,2024-10-31,21:02:39
O004989,2020-11-29,10:26:54
O004991,2016-11-15,20:41:14
O004993,2023-03-28,21:13:23
O004997,2024-02-07,19:10:11
O004999,2017-02-04,21:06:19
