ORDER_ID,DISH_ID,QUANTITY
O001551,D086,5
O001552,D011,2
O001553,D130,8
O001554,D091,3
O001555,D071,10
O001556,D125,3
O001557,D085,2
O001558,D191,7
O001559,D058,6
O001560,D029,4
O001561,D069,3
O001562,D171,5
O001563,D125,5
O001564,D130,6
O001565,D092,4
O001566,D165,10
O001567,D013,10
O001568,D172,3
O001569,D192,7
O001570,D091,2
O001571,D020,8
O001572,D064,8
O001573,D091,7
O001574,D195,6
O001575,D130,5
O001576,D143,3
O001577,D019,5
O001578,D005,1
O001579,D197,1
O001580,D130,4
O001581,D197,5
O001582,D018,7
O001583,D172,7
O001584,D078,10
O001585,D010,2
O001586,D144,5
O001587,D103,9
O001588,D163,3
O001589,D109,1
O001590,D023,1
O001591,D173,6
O001592,D085,3
O001593,D169,2
O001594,D138,6
O001595,D080,5
O001596,D120,2
O001597,D051,10
O001598,D170,9
O001599,D156,2
O001600,D075,6
O001601,D194,8
O001602,D036,6
O001603,D012,4
O001604,D094,7
O001605,D084,10
O001606,D164,10
O001607,D023,7
O001608,D199,5
O001609,D066,5
O001610,D077,8
O001611,D061,8
O001612,D105,9
O001613,D040,6
O001614,D059,6
O001615,D143,10
O001616,D160,7
O001617,D025,2
O001618,D136,5
O001619,D161,9
O001620,D190,10
O001621,D007,4
O001622,D185,2
O001623,D137,3
O001624,D140,9
O001625,D022,3
O001626,D057,7
O001627,D158,3
O001628,D067,3
O001629,D094,7
O001630,D018,4
O001631,D084,4
O001632,D047,5
O001633,D053,2
O001634,D067,2
O001635,D115,3
O001636,D094,6
O001637,D087,2
O001638,D164,7
O001639,D116,9
O001640,D027,10
O001641,D163,6
O001642,D164,10
O001643,D035,8
O001644,D112,4
O001645,D011,8
O001646,D064,5
O001647,D054,1
O001648,D173,10
O001649,D142,4
O001650,D053,1
O001651,D094,2
O001652,D061,7
O001653,D182,4
O001654,D183,8
O001655,D115,1
O001656,D053,4
O001657,D128,3
O001658,D062,1
O001659,D063,2
O001660,D142,7
O001661,D195,4
O001662,D100,2
O001663,D127,8
O001664,D192,7
O001665,D099,2
O001666,D155,1
O001667,D075,1
O001668,D133,1
O001669,D154,3
O001670,D187,9
O001671,D145,10
O001672,D170,2
O001673,D155,8
O001674,D081,1
O001675,D077,8
O001676,D053,6
O001677,D083,2
O001678,D196,3
O001679,D139,9
O001680,D087,4
O001681,D151,10
O001682,D099,3
O001683,D155,5
O001684,D031,6
O001685,D041,8
O001686,D012,4
O001687,D172,7
O001688,D134,1
O001689,D109,5
O001690,D156,10
O001691,D101,1
O001692,D073,9
O001693,D042,4
O001694,D064,7
O001695,D097,2
O001696,D194,8
O001697,D171,9
O001698,D018,8
O001699,D080,9
O001700,D094,2
O001701,D081,4
O001702,D020,5
O001703,D070,8
O001704,D054,7
O001705,D066,9
O001706,D024,1
O001707,D003,6
O001708,D036,5
O001709,D097,4
O001710,D091,6
O001711,D171,4
O001712,D146,2
O001713,D070,5
O001714,D160,2
O001715,D193,3
O001716,D081,6
O001717,D186,3
O001718,D013,1
O001719,D160,6
O001720,D042,7
O001721,D092,1
O001722,D073,9
O001723,D188,8
O001724,D070,5
O001725,D063,5
O001726,D106,8
O001727,D128,4
O001728,D020,8
O001729,D115,4
O001730,D116,2
O001731,D196,9
O001732,D190,1
O001733,D044,9
O001734,D192,8
O001735,D102,5
O001736,D034,9
O001737,D120,10
O001738,D095,5
O001739,D045,2
O001740,D083,2
O001741,D017,10
O001742,D059,2
O001743,D199,1
O001744,D151,1
O001745,D020,3
O001746,D193,5
O001747,D110,2
O001748,D184,2
O001749,D146,5
O001750,D133,2
O001751,D149,6
O001752,D087,4
O001753,D094,5
O001754,D106,6
O001755,D142,5
O001756,D075,6
O001757,D145,1
O001758,D132,8
O001759,D108,3
O001760,D112,1
O001761,D082,9
O001762,D135,8
O001763,D080,6
O001764,D145,5
O001765,D057,6
O001766,D005,7
O001767,D147,5
O001768,D101,4
O001769,D112,3
O001770,D046,9
O001771,D196,1
O001772,D002,5
O001773,D075,10
O001774,D035,6
O001775,D109,8
O001776,D142,6
O001777,D115,1
O001778,D047,8
O001779,D094,9
O001780,D056,4
O001781,D006,4
O001782,D182,4
O001783,D194,5
O001784,D118,2
O001785,D194,2
O001786,D143,4
O001787,D061,1
O001788,D076,1
O001789,D128,4
O001790,D162,9
O001791,D055,1
O001792,D044,4
O001793,D038,8
O001794,D131,8
O001795,D140,6
O001796,D018,3
O001797,D108,10
O001798,D073,10
O001799,D133,4
O001800,D115,3
O001801,D193,8
O001802,D022,4
O001803,D029,10
O001804,D154,6
O001805,D138,1
O001806,D046,5
O001807,D185,1
O001808,D199,3
O001809,D141,4
O001810,D070,4
O001811,D164,8
O001812,D023,8
O001813,D106,9
O001814,D115,10
O001815,D126,4
O001816,D120,9
O001817,D029,1
O001818,D144,9
O001819,D020,5
O001820,D029,1
O001821,D102,6
O001822,D129,8
O001823,D047,5
O001824,D154,9
O001825,D010,2
O001826,D081,6
O001827,D059,3
O001828,D172,4
O001829,D003,2
O001830,D110,4
O001831,D011,7
O001832,D197,1
O001833,D042,8
O001834,D013,10
O001835,D087,1
O001836,D071,6
O001837,D032,7
O001838,D041,3
O001839,D046,1
O001840,D145,1
O001841,D073,6
O001842,D197,3
O001843,D056,6
O001844,D073,9
O001845,D158,3
O001846,D034,9
O001847,D050,3
O001848,D030,1
O001849,D172,9
O001850,D009,10
O001851,D041,8
O001852,D185,10
O001853,D002,1
O001854,D131,7
O001855,D099,8
O001856,D142,10
O001857,D162,7
O001858,D013,6
O001859,D022,2
O001860,D046,3
O001861,D015,7
O001862,D008,5
O001863,D181,5
O001864,D102,5
O001865,D152,3
O001866,D015,8
O001867,D067,3
O001868,D033,5
O001869,D192,10
O001870,D164,7
O001871,D024,10
O001872,D168,7
O001873,D069,8
O001874,D140,6
O001875,D178,9
O001876,D137,3
O001877,D175,2
O001878,D130,5
O001879,D085,3
O001880,D158,9
O001881,D063,6
O001882,D161,4
O001883,D199,4
O001884,D163,10
O001885,D023,8
O001886,D127,4
O001887,D035,5
O001888,D019,10
O001889,D018,6
O001890,D077,4
O001891,D114,7
O001892,D153,1
O001893,D087,1
O001894,D136,4
O001895,D103,6
O001896,D001,3
O001897,D015,8
O001898,D092,4
O001899,D056,5
O001900,D110,7
O001901,D059,10
O001902,D145,10
O001903,D034,1
O001904,D134,9
O001905,D111,2
O001906,D190,8
O001907,D031,2
O001908,D177,9
O001909,D183,8
O001910,D197,7
O001911,D059,9
O001912,D087,5
O001913,D126,3
O001914,D021,1
O001915,D155,3
O001916,D077,2
O001917,D113,4
O001918,D006,2
O001919,D021,4
O001920,D063,5
O001921,D051,6
O001922,D037,7
O001923,D093,3
O001924,D094,8
O001925,D139,10
O001926,D035,9
O001927,D097,4
O001928,D087,4
O001929,D070,6
O001930,D001,6
O001931,D112,4
O001932,D177,6
O001933,D191,7
O001934,D185,1
O001935,D112,4
O001936,D037,10
O001937,D015,7
O001938,D127,8
O001939,D037,4
O001940,D050,3
O001941,D097,1
O001942,D002,2
O001943,D100,1
O001944,D085,8
O001945,D194,7
O001946,D007,1
O001947,D091,5
O001948,D016,4
O001949,D001,10
O001950,D030,6
O001951,D110,2
O001952,D046,1
O001953,D195,2
O001954,D151,10
O001955,D035,2
O001956,D017,1
O001957,D078,9
O001958,D152,4
O001959,D141,7
O001960,D031,2
O001961,D090,5
O001962,D014,4
O001963,D107,4
O001964,D055,5
O001965,D085,5
O001966,D077,6
O001967,D080,10
O001968,D135,9
O001969,D172,5
O001970,D099,10
O001971,D183,3
O001972,D011,7
O001973,D054,9
O001974,D161,9
O001975,D002,4
O001976,D024,2
O001977,D127,2
O001978,D050,10
O001979,D020,4
O001980,D040,1
O001981,D153,2
O001982,D188,7
O001983,D057,7
O001984,D081,7
O001985,D010,7
O001986,D152,10
O001987,D076,8
O001988,D078,7
O001989,D142,3
O001990,D098,2
O001991,D071,8
O001992,D099,6
O001993,D088,3
O001994,D141,5
O001995,D055,9
O001996,D175,5
O001997,D057,1
O001998,D014,8
O001999,D005,2
O002000,D170,6
O002001,D037,8
O002002,D028,2
O002003,D045,2
O002004,D102,6
O002005,D021,4
O002006,D074,8
O002007,D153,10
O002008,D066,5
O002009,D041,5
O002010,D036,6
O002011,D145,2
O002012,D085,7
O002013,D053,5
O002014,D147,10
O002015,D009,5
O002016,D165,10
O002017,D009,9
O002018,D056,7
O002019,D149,5
O002020,D099,9
O002021,D024,7
O002022,D163,4
O002023,D178,9
O002024,D034,4
O002025,D181,7
O002026,D094,10
O002027,D131,5
O002028,D189,4
O002029,D087,6
O002030,D193,10
O002031,D116,2
O002032,D165,10
O002033,D072,7
O002034,D179,1
O002035,D099,4
O002036,D085,5
O002037,D103,1
O002038,D198,8
O002039,D046,2
O002040,D094,5
O002041,D159,4
O002042,D171,4
O002043,D031,9
O002044,D070,10
O002045,D191,9
O002046,D186,1
O002047,D194,2
O002048,D112,5
O002049,D097,6
O002050,D044,7
O002051,D177,3
O002052,D089,7
O002053,D014,1
O002054,D084,1
O002055,D152,3
O002056,D189,3
O002057,D071,6
O002058,D174,9
O002059,D075,8
O002060,D186,6
O002061,D034,7
O002062,D095,3
O002063,D015,1
O002064,D087,8
O002065,D137,2
O002066,D012,6
O002067,D172,5
O002068,D143,6
O002069,D199,8
O002070,D128,8
O002071,D021,4
O002072,D093,2
O002073,D073,6
O002074,D139,2
O002075,D187,5
O002076,D158,1
O002077,D064,9
O002078,D107,3
O002079,D175,3
O002080,D129,9
O002081,D088,3
O002082,D140,4
O002083,D067,3
O002084,D163,4
O002085,D027,3
O002086,D005,8
O002087,D085,1
O002088,D056,6
O002089,D094,2
O002090,D199,7
O002091,D089,7
O002092,D133,4
O002093,D193,5
O002094,D042,6
O002095,D076,1
O002096,D157,8
O002097,D038,1
O002098,D030,5
O002099,D092,8
O002100,D067,4
O002101,D134,2
O002102,D158,10
O002103,D036,10
O002104,D001,2
O002105,D102,7
O002106,D011,2
O002107,D154,2
O002108,D149,3
O002109,D113,9
O002110,D098,4
O002111,D153,8
O002112,D090,7
O002113,D101,2
O002114,D183,5
O002115,D190,2
O002116,D062,1
O002117,D131,8
O002118,D032,5
O002119,D180,3
O002120,D008,1
O002121,D111,3
O002122,D064,8
O002123,D108,5
O002124,D088,10
O002125,D118,6
O002126,D188,10
O002127,D169,7
O002128,D160,6
O002129,D163,4
O002130,D152,10
O002131,D071,3
O002132,D032,10
O002133,D078,1
O002134,D170,8
O002135,D158,10
O002136,D116,10
O002137,D179,9
O002138,D177,6
O002139,D069,5
O002140,D059,6
O002141,D029,6
O002142,D105,10
O002143,D035,2
O002144,D144,1
O002145,D160,7
O002146,D163,9
O002147,D037,10
O002148,D180,3
O002149,D067,5
O002150,D142,5
O002151,D118,3
O002152,D182,10
O002153,D167,10
O002154,D196,3
O002155,D103,3
O002156,D091,5
O002157,D099,6
O002158,D051,6
O002159,D167,5
O002160,D165,4
O002161,D166,6
O002162,D126,5
O002163,D038,4
O002164,D184,1
O002165,D149,1
O002166,D019,10
O002167,D127,6
O002168,D130,4
O002169,D013,10
O002170,D082,10
O002171,D126,5
O002172,D109,4
O002173,D154,5
O002174,D003,3
O002175,D185,4
O002176,D145,3
O002177,D031,9
O002178,D192,4
O002179,D014,7
O002180,D033,8
O002181,D151,7
O002182,D199,7
O002183,D163,8
O002184,D109,9
O002185,D193,4
O002186,D114,1
O002187,D041,9
O002188,D141,6
O002189,D070,8
O002190,D138,2
O002191,D082,10
O002192,D007,10
O002193,D148,9
O002194,D158,10
O002195,D034,4
O002196,D086,4
O002197,D075,8
O002198,D044,5
O002199,D059,4
O002200,D134,4
O002201,D010,1
O002202,D178,2
O002203,D088,9
O002204,D002,6
O002205,D090,5
O002206,D065,8
O002207,D109,10
O002208,D142,4
O002209,D058,6
O002210,D031,7
O002211,D117,6
O002212,D090,7
O002213,D170,4
O002214,D168,7
O002215,D019,4
O002216,D087,1
O002217,D078,1
O002218,D141,2
O002219,D132,4
O002220,D032,5
O002221,D116,1
O002222,D095,6
O002223,D003,8
O002224,D149,1
O002225,D062,5
O002226,D078,9
O002227,D056,2
O002228,D111,7
O002229,D018,4
O002230,D015,1
O002231,D113,8
O002232,D005,6
O002233,D191,3
O002234,D192,9
O002235,D086,10
O002236,D182,10
O002237,D191,9
O002238,D072,7
O002239,D182,5
O002240,D031,2
O002241,D050,6
O002242,D111,5
O002243,D057,9
O002244,D047,1
O002245,D027,5
O002246,D118,8
O002247,D110,6
O002248,D115,4
O002249,D149,6
O002250,D035,2
O002251,D132,9
O002252,D008,8
O002253,D055,5
O002254,D183,9
O002255,D115,7
O002256,D067,1
O002257,D161,7
O002258,D007,5
O002259,D088,9
O002260,D125,3
O002261,D132,7
O002262,D069,2
O002263,D113,4
O002264,D178,7
O002265,D022,9
O002266,D097,8
O002267,D005,8
O002268,D029,6
O002269,D004,10
O002270,D164,9
O002271,D085,1
O002272,D167,10
O002273,D032,1
O002274,D068,7
O002275,D182,8
O002276,D022,10
O002277,D120,10
O002278,D138,6
O002279,D075,9
O002280,D102,7
O002281,D153,1
O002282,D130,1
O002283,D101,8
O002284,D077,4
O002285,D082,7
O002286,D051,4
O002287,D102,8
O002288,D186,4
O002289,D050,10
O002290,D061,8
O002291,D101,7
O002292,D024,5
O002293,D158,2
O002294,D105,2
O002295,D062,9
O002296,D152,3
O002297,D145,6
O002298,D181,1
O002299,D091,2
O002300,D188,10
O002301,D050,6
O002302,D186,1
O002303,D125,4
O002304,D081,1
O002305,D008,9
O002306,D046,4
O002307,D027,5
O002308,D047,3
O002309,D009,4
O002310,D130,5
O002311,D112,8
O002312,D120,1
O002313,D092,6
O002314,D186,4
O002315,D144,5
O002316,D184,9
O002317,D163,8
O002318,D184,5
O002319,D071,3
O002320,D108,5
O002321,D111,1
O002322,D182,2
O002323,D143,5
O002324,D027,8
O002325,D002,6
O002326,D031,4
O002327,D185,9
O002328,D085,4
O002329,D067,3
O002330,D065,5
O002331,D135,3
O002332,D125,6
O002333,D175,7
O002334,D040,5
O002335,D046,6
O002336,D133,5
O002337,D182,6
O002338,D115,1
O002339,D116,5
O002340,D008,8
O002341,D090,6
O002342,D195,4
O002343,D155,6
O002344,D076,10
O002345,D033,4
O002346,D111,1
O002347,D033,1
O002348,D197,5
O002349,D187,8
O002350,D067,7
O002351,D071,9
O002352,D147,7
O002353,D077,4
O002354,D163,4
O002355,D152,3
O002356,D187,8
O002357,D146,2
O002358,D115,10
O002359,D182,4
O002360,D081,1
O002361,D017,3
O002362,D046,6
O002363,D186,1
O002364,D142,4
O002365,D198,7
O002366,D059,8
O002367,D065,7
O002368,D183,1
O002369,D158,9
O002370,D091,3
O002371,D116,1
O002372,D025,5
O002373,D181,6
O002374,D181,3
O002375,D104,1
O002376,D148,1
O002377,D021,5
O002378,D039,3
O002379,D143,7
O002380,D044,1
O002381,D145,3
O002382,D065,6
O002383,D175,5
O002384,D129,5
O002385,D031,3
O002386,D007,8
O002387,D152,7
O002388,D128,5
O002389,D084,7
O002390,D145,1
O002391,D159,4
O002392,D028,6
O002393,D188,10
O002394,D101,4
O002395,D194,7
O002396,D067,7
O002397,D126,5
O002398,D151,10
O002399,D015,9
O002400,D135,4
O002401,D102,7
O002402,D055,2
O002403,D167,6
O002404,D184,3
O002405,D199,2
O002406,D007,5
O002407,D054,5
O002408,D030,10
O002409,D088,2
O002410,D182,3
O002411,D059,6
O002412,D117,2
O002413,D054,1
O002414,D047,1
O002415,D074,8
O002416,D019,7
O002417,D115,10
O002418,D100,7
O002419,D175,7
O002420,D015,9
O002421,D081,5
O002422,D028,4
O002423,D075,9
O002424,D114,1
O002425,D051,2
O002426,D157,7
O002427,D149,2
O002428,D112,5
O002429,D046,9
O002430,D057,3
O002431,D029,10
O002432,D135,8
O002433,D104,9
O002434,D178,10
O002435,D149,8
O002436,D148,9
O002437,D009,5
O002438,D172,5
O002439,D179,8
O002440,D188,1
O002441,D041,6
O002442,D112,1
O002443,D115,6
O002444,D195,8
O002445,D170,9
O002446,D141,2
O002447,D046,1
O002448,D085,5
O002449,D017,7
O002450,D027,8
O002451,D139,5
O002452,D145,8
O002453,D042,10
O002454,D173,4
O002455,D106,2
O002456,D074,4
O002457,D100,2
O002458,D065,9
O002459,D166,6
O002460,D194,3
O002461,D175,5
O002462,D007,2
O002463,D062,3
O002464,D125,7
O002465,D069,3
O002466,D092,1
O002467,D102,9
O002468,D088,5
O002469,D091,1
O002470,D041,4
O002471,D094,1
O002472,D054,2
O002473,D168,8
O002474,D116,7
O002475,D085,6
O002476,D171,2
O002477,D015,10
O002478,D024,7
O002479,D130,9
O002480,D190,1
O002481,D170,9
O002482,D014,5
O002483,D163,4
O002484,D169,1
O002485,D157,3
O002486,D191,9
O002487,D097,1
O002488,D107,3
O002489,D098,8
O002490,D178,5
O002491,D144,7
O002492,D132,3
O002493,D011,5
O002494,D050,6
O002495,D163,10
O002496,D059,7
O002497,D055,9
O002498,D113,8
O002499,D091,2
O002500,D117,1
O002501,D166,7
O002502,D134,8
O002503,D118,5
O002504,D040,4
O002505,D131,2
O002506,D181,2
O002507,D169,10
O002508,D057,3
O002509,D100,8
O002510,D009,9
O002511,D012,7
O002512,D109,1
O002513,D067,5
O002514,D120,1
O002515,D175,10
O002516,D156,4
O002517,D037,4
O002518,D063,1
O002519,D042,8
O002520,D017,2
O002521,D157,1
O002522,D083,4
O002523,D020,5
O002524,D085,2
O002525,D133,1
O002526,D147,4
O002527,D174,10
O002528,D192,3
O002529,D138,4
O002530,D080,10
O002531,D179,4
O002532,D196,8
O002533,D078,1
O002534,D029,8
O002535,D159,1
O002536,D188,3
O002537,D117,3
O002538,D051,3
O002539,D031,8
O002540,D153,7
O002541,D100,8
O002542,D140,2
O002543,D075,3
O002544,D155,2
O002545,D017,5
O002546,D029,10
O002547,D125,8
O002548,D110,2
O002549,D069,2
O002550,D142,1
O002551,D068,10
O002552,D031,3
O002553,D131,10
O002554,D164,9
O002555,D066,5
O002556,D045,10
O002557,D159,5
O002558,D091,7
O002559,D189,1
O002560,D116,5
O002561,D069,7
O002562,D171,6
O002563,D055,2
O002564,D022,4
O002565,D042,9
O002566,D099,10
O002567,D115,5
O002568,D088,3
O002569,D093,3
O002570,D173,2
O002571,D019,1
O002572,D103,4
O002573,D003,1
O002574,D029,10
O002575,D111,8
O002576,D061,10
O002577,D098,5
O002578,D074,5
O002579,D066,6
O002580,D190,10
O002581,D006,1
O002582,D182,3
O002583,D034,8
O002584,D064,5
O002585,D112,9
O002586,D199,8
O002587,D162,3
O002588,D061,9
O002589,D062,7
O002590,D040,3
O002591,D081,1
O002592,D117,2
O002593,D017,10
O002594,D152,1
O002595,D101,2
O002596,D088,3
O002597,D097,2
O002598,D074,3
O002599,D174,4
O002600,D057,3
O002601,D015,1
O002602,D094,1
O002603,D020,7
O002604,D076,3
O002605,D069,5
O002606,D160,2
O002607,D024,8
O002608,D172,9
O002609,D083,5
O002610,D050,10
O002611,D187,10
O002612,D051,2
O002613,D116,2
O002614,D155,8
O002615,D113,4
O002616,D131,3
O002617,D155,10
O002618,D184,8
O002619,D149,6
O002620,D153,7
O002621,D116,3
O002622,D196,8
O002623,D186,4
O002624,D195,6
O002625,D020,10
O002626,D013,7
O002627,D076,8
O002628,D042,6
O002629,D184,6
O002630,D147,8
O002631,D092,10
O002632,D144,2
O002633,D130,4
O002634,D002,4
O002635,D004,3
O002636,D056,8
O002637,D015,8
O002638,D140,1
O002639,D125,6
O002640,D075,6
O002641,D041,5
O002642,D169,8
O002643,D051,3
O002644,D186,10
O002645,D126,10
O002646,D191,4
O002647,D067,7
O002648,D088,3
O002649,D109,5
O002650,D077,3
O002651,D138,1
O002652,D114,8
O002653,D171,1
O002654,D091,1
O002655,D158,8
O002656,D025,10
O002657,D145,10
O002658,D145,2
O002659,D147,9
O002660,D031,2
O002661,D170,7
O002662,D024,1
O002663,D011,8
O002664,D009,3
O002665,D134,7
O002666,D068,3
O002667,D006,10
O002668,D075,6
O002669,D015,1
O002670,D193,10
O002671,D029,1
O002672,D187,7
O002673,D037,10
O002674,D103,1
O002675,D007,8
O002676,D166,5
O002677,D011,9
O002678,D089,9
O002679,D115,1
O002680,D018,2
O002681,D155,7
O002682,D021,2
O002683,D179,9
O002684,D100,6
O002685,D115,6
O002686,D099,4
O002687,D148,9
O002688,D075,7
O002689,D008,8
O002690,D045,6
O002691,D015,3
O002692,D131,10
O002693,D051,10
O002694,D190,10
O002695,D169,5
O002696,D164,10
O002697,D041,2
O002698,D005,10
O002699,D141,9
O002700,D085,8
O002701,D006,3
O002702,D032,7
O002703,D195,3
O002704,D015,5
O002705,D011,10
O002706,D110,8
O002707,D126,6
O002708,D046,5
O002709,D084,8
O002710,D107,8
O002711,D168,5
O002712,D165,9
O002713,D028,4
O002714,D094,8
O002715,D099,10
O002716,D050,6
O002717,D102,7
O002718,D170,7
O002719,D142,6
O002720,D001,4
O002721,D071,3
O002722,D147,7
O002723,D198,9
O002724,D066,2
O002725,D134,10
O002726,D113,2
O002727,D183,3
O002728,D171,5
O002729,D068,1
O002730,D050,2
O002731,D044,3
O002732,D068,3
O002733,D146,6
O002734,D169,7
O002735,D178,9
O002736,D145,6
O002737,D155,7
O002738,D138,7
O002739,D073,9
O002740,D146,3
O002741,D033,6
O002742,D149,10
O002743,D068,6
O002744,D033,6
O002745,D080,1
O002746,D075,7
O002747,D083,4
O002748,D181,2
O002749,D130,1
O002750,D178,3
O002751,D188,9
O002752,D070,3
O002753,D069,6
O002754,D167,6
O002755,D001,2
O002756,D036,10
O002757,D116,6
O002758,D130,5
O002759,D017,3
O002760,D054,6
O002761,D003,5
O002762,D010,4
O002763,D036,3
O002764,D192,3
O002765,D113,8
O002766,D117,3
O002767,D170,8
O002768,D133,10
O002769,D160,10
O002770,D014,2
O002771,D017,10
O002772,D057,6
O002773,D062,5
O002774,D125,3
O002775,D197,8
O002776,D067,10
O002777,D036,10
O002778,D091,3
O002779,D105,5
O002780,D196,1
O002781,D141,2
O002782,D131,7
O002783,D098,10
O002784,D008,3
O002785,D172,9
O002786,D114,5
O002787,D061,9
O002788,D047,4
O002789,D169,7
O002790,D080,4
O002791,D091,6
O002792,D058,2
O002793,D034,10
O002794,D153,2
O002795,D056,6
O002796,D097,3
O002797,D177,8
O002798,D189,5
O002799,D118,2
O002800,D198,8
O002801,D054,1
O002802,D018,4
O002803,D010,5
O002804,D178,1
O002805,D118,2
O002806,D129,8
O002807,D139,10
O002808,D153,4
O002809,D185,4
O002810,D027,1
O002811,D168,9
O002812,D059,2
O002813,D014,5
O002814,D008,9
O002815,D146,6
O002816,D163,1
O002817,D141,2
O002818,D117,4
O002819,D010,9
O002820,D154,10
O002821,D029,10
O002822,D100,8
O002823,D195,6
O002824,D179,8
O002825,D171,5
O002826,D002,8
O002827,D120,7
O002828,D165,10
O002829,D130,6
O002830,D190,10
O002831,D021,9
O002832,D120,1
O002833,D014,3
O002834,D033,3
O002835,D074,8
O002836,D177,1
O002837,D094,4
O002838,D110,7
O002839,D027,5
O002840,D067,4
O002841,D109,1
O002842,D133,6
O002843,D094,5
O002844,D080,7
O002845,D106,2
O002846,D163,6
O002847,D103,5
O002848,D145,2
O002849,D080,3
O002850,D002,8
O002851,D117,10
O002852,D116,6
O002853,D172,4
O002854,D080,8
O002855,D002,5
O002856,D040,4
O002857,D008,10
O002858,D056,6
O002859,D074,1
O002860,D184,1
O002861,D062,5
O002862,D020,5
O002863,D144,8
O002864,D165,9
O002865,D015,1
O002866,D041,7
O002867,D111,6
O002868,D141,5
O002869,D073,4
O002870,D095,6
O002871,D161,5
O002872,D149,9
O002873,D169,5
O002874,D169,7
O002875,D159,9
O002876,D062,2
O002877,D091,10
O002878,D103,3
O002879,D028,5
O002880,D172,3
O002881,D171,2
O002882,D050,1
O002883,D055,4
O002884,D084,1
O002885,D097,8
O002886,D054,1
O002887,D051,5
O002888,D032,9
O002889,D189,10
O002890,D195,8
O002891,D009,6
O002892,D064,1
O002893,D005,7
O002894,D007,4
O002895,D158,2
O002896,D054,3
O002897,D062,5
O002898,D114,9
O002899,D007,9
O002900,D092,3
O002901,D190,8
O002902,D125,7
O002903,D099,1
O002904,D006,5
O002905,D198,4
O002906,D046,2
O002907,D155,2
O002908,D100,10
O002909,D197,10
O002910,D012,9
O002911,D109,8
O002912,D160,10
O002913,D030,4
O002914,D051,9
O002915,D011,8
O002916,D088,9
O002917,D179,2
O002918,D059,5
O002919,D192,3
O002920,D081,5
O002921,D092,2
O002922,D194,6
O002923,D069,2
O002924,D098,5
O002925,D128,1
O002926,D056,1
O002927,D095,9
O002928,D076,4
O002929,D061,5
O002930,D014,4
O002931,D191,6
O002932,D148,6
O002933,D012,8
O002934,D075,6
O002935,D002,3
O002936,D075,6
O002937,D102,9
O002938,D184,8
O002939,D160,7
O002940,D178,10
O002941,D141,4
O002942,D182,3
O002943,D090,6
O002944,D162,1
O002945,D030,5
O002946,D076,3
O002947,D192,9
O002948,D046,3
O002949,D147,2
O002950,D168,6
O002951,D195,3
O002952,D100,5
O002953,D181,7
O002954,D007,4
O002955,D044,10
O002956,D072,4
O002957,D182,6
O002958,D113,9
O002959,D140,3
O002960,D089,8
O002961,D047,7
O002962,D036,1
O002963,D075,4
O002964,D078,1
O002965,D004,10
O002966,D182,10
O002967,D173,9
O002968,D007,6
O002969,D042,5
O002970,D192,6
O002971,D160,10
O002972,D186,9
O002973,D148,6
O002974,D169,7
O002975,D162,6
O002976,D056,2
O002977,D126,10
O002978,D198,7
O002979,D149,1
