DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O002402,16:26:20,2024-10-10
O002403,07:03:34,2022-07-14
O002404,18:55:52,2020-12-18
O002409,10:03:10,2023-10-24
O002411,10:55:36,2004-02-17
O002413,08:20:50,2023-04-22
O002415,12:17:07,2011-08-06
O002417,10:49:31,2014-07-19
O002419,09:26:47,1997-10-09
O002420,11:42:02,2013-10-12
O002421,13:07:45,2022-12-30
O002424,10:03:08,2022-06-03
O002427,12:59:52,2019-09-18
O002429,06:54:07,2023-11-04
O002440,18:52:59,2018-03-28
O002442,08:13:16,2023-10-17
O002443,10:22:03,2021-06-09
O002445,11:48:08,2021-12-12
O002448,07:30:26,2020-02-25
O002450,15:57:55,2019-09-06
O002452,16:02:48,2021-12-22
O002453,12:35:42,2023-04-28
O002454,16:46:50,2024-11-17
O002455,15:34:07,2024-09-09
O002457,09:19:56,2022-12-10
O002462,17:33:34,2020-08-30
O002469,12:54:37,2024-12-11
O002472,15:48:12,2023-10-17
O002477,17:06:10,2021-07-15
O002478,13:49:58,2021-05-10
O002479,10:33:25,2008-02-25
O002480,16:29:18,2000-12-05
O002486,06:32:17,2015-08-07
O002487,18:15:20,2018-07-31
O002494,17:11:06,1999-10-13
O002495,12:34:39,2019-11-01
O002499,13:21:16,2024-03-06
O002500,17:50:30,2021-05-31
O002501,14:12:36,2021-06-25
O002505,08:41:54,2019-04-02
O002508,10:45:44,2009-08-11
O002512,12:38:01,2015-07-06
O002516,08:30:12,2024-09-24
O002517,16:59:43,2020-08-03
O002520,13:28:39,2024-07-18
O002533,15:54:22,2024-06-14
O002534,10:02:18,2024-08-03
O002537,06:38:53,2019-11-14
O002540,11:27:18,2024-09-05
O002541,10:03:13,2019-03-27
O002546,10:01:11,2024-10-02
O002547,18:07:47,2014-10-26
O002548,13:14:29,2017-12-13
O002560,09:19:13,2024-10-11
O002572,16:20:01,2022-06-24
O002576,17:34:03,2011-11-03
O002579,17:31:20,2020-12-22
O002583,08:25:54,2022-06-29
O002585,17:03:26,2021-09-23
O002589,08:37:43,2016-12-31
O002591,08:10:56,2022-02-11
O002593,18:31:15,2022-04-30
O002595,09:59:35,2013-05-25
O002596,17:52:59,2015-06-13
O002597,17:56:59,2021-06-06
O002598,06:57:45,2004-02-12
O002600,13:42:34,2023-06-02
O002602,18:59:30,2024-08-14
O002606,12:58:37,2019-05-17
O002609,06:56:52,2022-04-24
O002615,17:00:40,2019-01-18
O002619,16:15:37,2023-01-27
O002622,13:10:37,2021-03-30
O002624,17:07:50,2019-07-22
O002628,12:58:36,2023-12-01
O002631,12:43:28,2023-04-06
O002632,11:58:43,2018-03-01
O002633,16:59:13,2007-09-24
O002634,13:55:36,2024-02-07
O002638,16:25:21,2024-03-01
O002640,15:58:14,2022-05-23
O002642,18:15:12,2016-05-28
O002644,12:06:20,2024-01-24
O002649,13:15:34,2017-08-12
O002650,18:33:01,2014-11-03
O002651,09:58:08,2021-08-31
O002664,09:56:09,2022-05-26
O002665,14:29:09,2003-11-30
O002666,14:26:57,2005-06-27
O002671,10:46:49,2017-08-20
O002689,17:23:13,2015-02-17
O002690,12:25:07,2023-05-14
O002691,11:20:53,2003-05-30
O002695,15:08:01,2015-02-25
O002702,14:33:08,2022-10-22
O002705,17:09:34,2022-11-02
O002708,11:43:57,2020-09-02
O002710,09:46:48,2020-07-28
O002716,09:32:26,2011-05-01
O002717,15:54:43,2024-10-09
O002718,10:28:39,2021-04-18
O002719,17:06:46,2024-09-08
O002720,10:49:51,2022-03-05
O002721,08:46:02,2021-12-24
O002722,06:48:49,2018-06-21
O002724,15:12:55,2016-08-09
O002726,06:38:05,2021-03-15
O002730,08:12:06,2015-10-18
O002731,16:14:26,2024-10-08
O002738,11:30:13,2011-12-25
O002740,18:07:30,2021-10-28
O002744,17:10:36,2018-01-11
O002748,16:57:13,2018-10-10
O002749,15:04:22,2011-08-10
O002755,14:12:50,2024-05-20
O002759,08:35:40,2012-02-25
O002768,15:21:11,2009-05-01
O002770,16:45:17,2022-01-10
O002772,09:01:15,2024-06-15
O002773,15:43:47,2021-01-23
O002776,18:45:47,2012-05-13
O002778,12:44:40,2024-11-20
O002780,16:35:17,2024-03-04
O002781,06:42:08,2009-10-05
O002782,15:55:53,2024-11-01
O002789,16:47:40,2017-08-23
O002790,18:56:34,2016-06-05
O002792,07:41:03,2024-02-15
O002793,12:27:24,2024-01-08
O002794,17:24:28,2023-04-12
O002797,08:10:27,2022-12-12
O002799,09:48:12,2004-02-10
O002800,13:46:06,2022-01-06
O002802,10:54:08,2023-04-21
O002808,15:59:08,2022-11-05
O002813,07:45:26,2024-09-10
O002818,09:30:35,2024-09-26
O002820,09:59:48,2023-01-13
O002822,11:44:01,2019-10-23
O002826,14:40:49,2024-05-16
O002827,08:48:42,2016-06-04
O002829,13:04:32,2013-08-22
O002832,16:31:53,2016-09-16
O002835,15:00:49,2024-09-06
O002836,18:22:30,2021-10-11
O002843,10:00:06,2014-05-18
O002844,13:29:23,2023-09-17
O002846,12:51:45,2018-02-25
O002847,09:12:35,2022-01-14
O002849,16:49:46,2013-09-07
O002851,09:54:12,2011-04-27
O002852,11:39:21,2011-08-14
O002853,10:02:47,2023-06-03
O002854,14:08:48,2015-09-26
O002858,16:51:01,2024-05-17
O002860,11:25:17,2024-07-12
O002863,10:32:15,2024-07-27
O002864,18:27:45,2024-04-30
O002874,12:57:26,2024-10-27
O002876,10:56:09,2024-05-23
O002877,08:47:04,2019-04-17
O002880,11:39:58,2023-04-23
O002882,17:41:25,2013-09-21
O002890,11:55:04,2018-09-12
O002891,14:18:58,1998-05-26
O002892,11:42:11,2017-04-04
O002896,15:06:46,2024-08-12
O002897,08:56:54,2024-03-09
O002899,13:02:41,2021-02-16
O002900,13:24:02,2007-03-30
O002907,14:13:18,2012-12-06
O002910,16:31:59,2024-03-17
O002912,06:56:01,2016-12-29
O002915,09:13:36,2021-05-08
O002916,10:12:02,2023-03-10
O002917,14:52:43,2024-05-12
O002924,14:06:00,2024-05-21
O002929,17:02:19,2021-02-11
O002930,15:01:11,2022-08-11
O002932,17:20:59,2019-06-01
O002933,14:01:00,2008-05-23
O002934,08:03:34,2019-07-13
O002935,08:38:59,2003-05-25
O002937,08:53:42,2020-02-02
O002943,06:31:46,2016-08-23
O002944,16:50:21,2020-06-18
O002945,16:50:53,2019-04-18
O002947,17:22:19,2023-01-03
O002949,14:16:49,2008-08-23
O002950,18:03:12,2022-09-21
O002951,08:49:45,2022-04-07
O002954,09:42:32,2005-04-09
O002957,11:35:29,2019-06-11
O002961,18:38:12,2023-05-10
O002963,14:21:29,2015-03-09
O002966,09:02:30,2022-10-01
O002969,15:40:07,2020-10-17
O002971,09:41:51,2021-09-10
O002973,16:22:17,2006-03-19
O002975,12:04:20,2018-07-25
O002976,08:08:01,2023-06-22
O002978,10:40:56,2022-06-01
O002979,08:59:53,2021-05-10
O002981,16:59:26,2023-07-18
O002983,17:21:55,2023-07-02
O002985,18:31:13,2016-03-29
O002986,07:30:45,2019-12-07
O002988,10:51:24,2021-10-05
O002994,07:00:45,2024-04-26
O002999,08:19:36,2016-10-20
O003001,11:48:16,2013-06-02
O003003,15:46:58,2018-10-15
O003005,09:50:37,2020-02-15
O003013,07:39:30,2002-03-27
O003015,12:59:58,2020-03-27
O003016,15:27:24,2013-03-01
O003023,16:32:32,2014-04-27
O003026,18:01:03,2022-08-15
O003027,18:05:39,2024-06-11
O003029,14:19:47,2014-09-08
O003030,16:32:52,2024-09-17
O003039,10:50:42,2015-05-13
O003040,06:45:19,2002-03-27
O003041,13:11:30,2014-06-19
O003043,08:32:16,2022-08-17
O003045,08:26:59,2023-07-16
O003046,13:34:02,2024-07-29
O003047,09:31:05,2023-07-26
O003053,16:36:24,2019-04-02
O003064,10:46:14,2023-05-24
O003067,16:00:17,2021-10-30
O003069,15:46:55,2022-05-21
O003071,17:39:57,2009-11-27
O003077,17:41:04,2009-05-22
O003090,11:55:32,2021-07-09
O003091,16:22:16,2003-09-04
O003094,18:37:47,2012-06-29
O003103,16:45:09,2019-12-14
O003104,12:43:49,2022-09-04
O003106,10:50:10,2015-06-07
O003107,11:42:40,2020-02-22
O003121,14:01:35,2016-09-15
O003123,10:42:27,2018-12-08
O003124,07:31:03,2012-02-10
O003125,10:08:35,2022-06-24
O003133,17:35:32,2023-11-13
O003134,17:49:08,2013-09-19
O003140,10:10:52,2000-12-03
O003142,07:53:10,2014-06-29
O003145,17:19:32,2016-07-12
O003146,12:06:55,2018-02-04
O003147,10:14:27,2024-06-04
O003148,17:05:17,2001-12-16
O003153,12:22:47,2004-06-26
O003154,14:13:01,2007-12-09
O003155,10:10:27,2022-09-20
O003156,18:42:43,2024-11-13
O003158,10:20:25,2024-08-08
O003162,15:40:19,2023-08-14
O003163,15:09:37,2022-05-05
O003168,09:12:21,2021-01-01
O003169,09:57:59,2018-12-27
O003171,11:13:11,2015-10-22
O003177,13:32:19,2013-11-09
O003180,12:15:22,2023-02-06
O003183,08:06:58,1998-11-26
O003186,08:42:24,2019-02-19
O003187,18:59:26,2024-09-03
O003193,18:48:36,2014-08-07
O003201,14:34:13,2017-11-03
O003202,15:41:45,2019-09-05
O003204,18:26:10,2022-10-25
O003216,06:56:57,2022-08-05
O003217,09:38:41,2014-02-19
O003219,12:06:13,2022-05-30
O003220,11:24:41,2023-07-08
O003229,16:13:15,2006-08-23
O003235,09:39:56,2018-04-20
O003239,18:31:29,2023-04-18
O003240,08:53:52,2020-11-02
O003241,18:39:46,2024-09-29
O003244,18:58:45,2010-03-24
O003246,16:29:25,2024-08-05
O003250,16:55:58,2023-08-30
O003252,13:09:00,2020-04-20
O003253,09:02:15,2019-10-23
O003254,18:38:03,2018-10-28
O003255,12:15:09,2012-03-10
O003260,15:50:46,2006-12-02
O003261,15:36:51,2021-10-20
O003264,11:57:24,2023-08-29
O003265,08:10:39,2023-07-13
O003266,09:31:00,2024-04-29
O003268,13:37:25,2019-10-19
O003276,12:31:10,2024-01-18
O003283,12:52:22,2021-02-11
O003284,11:50:53,2011-11-24
O003286,11:44:02,2014-05-05
O003288,15:47:26,2012-04-12
O003289,13:03:23,2023-02-06
O003292,07:47:56,2024-11-06
O003294,11:24:26,2022-08-14
O003298,07:22:39,2008-03-31
O003307,18:50:05,2003-08-30
O003310,13:36:10,2004-08-05
O003312,08:22:51,2011-07-29
O003313,15:43:32,2021-03-13
O003317,12:29:12,2016-01-08
O003318,16:32:39,2016-12-07
O003321,14:50:59,2018-11-26
O003323,13:53:57,2024-05-07
O003326,15:22:44,2024-10-19
O003330,12:38:55,2017-03-10
O003332,07:09:19,2009-06-17
O003333,14:07:13,2023-10-29
O003334,18:03:53,2021-03-30
O003339,08:27:50,2021-06-20
O003342,16:03:28,2021-05-12
O003344,07:21:39,2018-01-26
O003346,14:21:25,2018-07-17
O003356,07:14:52,2023-07-28
O003357,15:03:57,2007-06-08
O003358,10:23:49,2024-02-16
O003360,18:41:00,2013-04-24
O003372,10:14:42,2023-08-02
O003373,08:59:11,2015-06-22
O003375,17:09:38,2023-11-30
O003376,10:13:08,2024-01-27
O003380,13:48:44,2019-05-04
O003381,16:10:28,2019-11-04
O003386,06:43:50,2002-08-09
O003387,18:12:35,2023-06-23
O003390,13:13:09,2017-11-20
O003393,12:48:00,2017-10-19
O003396,07:23:27,2016-10-29
O003397,14:25:18,2022-04-20
O003399,11:49:45,2022-04-02
O003402,11:25:41,2022-02-25
O003403,13:22:15,2017-09-07
O003406,14:53:15,2019-11-25
O003407,07:15:09,2009-09-28
O003412,16:12:23,2018-11-13
O003413,08:28:58,2023-06-08
O003420,09:29:25,2012-01-26
O003421,08:14:52,2016-11-04
O003422,12:36:53,2016-06-09
O003430,07:28:07,2017-04-24
O003436,09:58:54,2021-12-15
O003437,16:02:14,2022-08-14
O003444,14:32:41,2017-08-24
O003445,13:29:34,2019-11-19
O003447,10:08:53,2014-08-01
O003461,11:13:04,2015-01-09
O003466,16:17:09,2007-04-17
O003474,13:04:25,2016-03-21
O003475,07:13:44,2020-12-07
O003482,13:59:45,2010-01-08
O003485,12:13:45,2023-07-07
O003488,09:16:57,2003-05-05
O003492,11:12:51,2006-10-25
O003493,17:15:59,2021-10-22
O003494,16:41:41,2021-10-31
O003496,16:13:07,2024-09-25
O003500,07:56:22,2016-08-16
O003503,16:24:26,2023-11-14
O003504,10:30:32,2019-08-30
O003505,16:44:51,2024-04-20
O003507,09:49:10,2018-01-03
O003510,07:50:14,2016-10-06
O003513,08:08:07,2021-07-22
O003514,17:04:16,2023-01-12
O003521,09:42:40,2023-12-16
O003523,12:11:22,2024-09-23
O003526,12:11:56,2024-02-07
O003529,07:20:46,2022-09-10
O003532,13:20:00,2023-04-11
O003533,16:52:34,2021-09-20
O003538,12:22:54,2021-09-03
O003540,10:34:09,2014-09-28
O003541,08:25:51,2021-09-10
O003547,10:06:32,2009-11-09
O003549,16:59:26,2022-03-09
O003550,09:03:51,2021-01-20
O003551,11:57:55,2023-06-29
O003554,12:26:40,2010-04-18
O003558,16:25:27,2018-03-28
O003559,14:40:08,2012-11-30
O003562,07:50:01,2016-09-09
O003567,18:45:10,2024-11-03
O003572,11:31:59,2024-07-07
O003576,07:08:32,2019-01-01
O003585,18:27:49,2024-07-30
O003586,11:03:54,2022-06-24
O003588,12:44:50,2022-01-17
O003589,11:08:22,2021-05-09
O003590,07:52:20,2019-07-17
O003593,18:15:40,2022-03-18
O003595,09:16:59,2023-02-13
O003596,11:12:34,2021-04-07
O003597,18:41:18,2017-07-16
O003602,18:01:57,2014-09-25
O003603,06:38:29,2014-08-05
O003607,16:34:04,2024-08-20
O003608,06:48:59,2024-05-28
O003610,09:39:36,2017-10-31
O003614,16:57:04,2019-03-04
O003617,14:18:28,2024-11-22
O003618,16:40:00,2014-12-02
O003619,10:04:34,2018-08-04
O003625,14:06:40,2019-10-29
O003626,09:42:02,2010-05-27
O003630,12:36:01,2004-01-02
O003632,07:03:35,2022-12-14
O003633,07:59:08,2005-12-19
O003634,07:33:26,2021-05-10
O003635,15:29:23,2019-09-22
O003638,10:31:57,2013-06-21
O003647,13:26:56,2022-01-08
O003648,10:55:26,2024-04-25
O003649,08:15:47,2018-05-29
O003653,13:27:17,2023-03-25
O003656,16:19:20,2023-09-05
O003659,18:22:03,2020-01-14
O003660,10:44:04,2015-02-03
O003662,14:41:01,2005-04-23
O003665,11:05:01,2020-01-22
O003666,16:56:49,2022-11-05
O003667,10:08:19,2013-04-05
O003670,06:50:14,2020-11-15
O003671,14:35:10,2024-03-08
O003672,18:07:15,2000-06-19
O003673,17:39:37,2023-12-04
O003674,07:12:46,2014-08-10
O003678,11:37:28,2022-09-20
O003681,14:07:16,2011-05-25
O003682,08:56:49,2007-11-07
O003686,06:42:42,2024-05-25
O003688,11:51:04,2022-05-22
O003689,07:19:24,2020-08-22
O003690,17:18:50,2015-03-11
O003692,07:42:15,2021-06-02
O003693,06:31:34,2021-03-29
O003694,13:18:02,2024-08-13
O003696,18:33:03,2024-01-24
O003697,11:40:37,2022-05-15
O003701,07:46:42,2023-10-28
O003702,12:11:25,2012-04-29
O003704,15:30:51,2019-03-07
O003705,06:48:58,2014-12-13
O003707,16:00:22,2016-06-17
O003710,11:25:33,2024-09-28
O003711,15:04:04,2023-08-19
O003713,13:33:44,2013-07-16
O003714,08:15:38,2017-06-25
O003717,12:03:46,2016-06-24
O003719,11:47:47,2020-07-10
O003725,13:59:30,1999-02-21
O003726,18:42:15,2018-04-16
O003729,17:58:52,1999-11-16
O003730,18:27:00,2023-06-17
O003734,11:55:44,2023-11-15
O003735,07:33:21,2024-07-08
O003736,10:02:18,2022-02-26
O003745,12:56:06,2024-06-11
O003755,18:40:35,2009-06-20
O003757,16:56:12,2008-07-23
O003763,07:29:33,2024-07-01
O003765,13:57:37,2024-11-15
O003769,08:46:18,2015-10-07
O003772,11:55:07,2022-08-25
O003777,16:56:58,2024-08-31
O003779,10:08:20,2018-02-23
O003780,14:17:58,2020-03-11
O003782,15:41:19,2012-10-21
O003783,10:47:56,2022-01-19
O003784,08:53:33,2022-08-30
O003800,14:10:08,2003-02-04
O003806,10:29:19,2021-10-04
O003811,18:58:22,2022-11-14
O003816,11:44:15,2010-10-12
O003820,15:36:35,2020-12-29
O003826,11:31:18,2017-05-16
O003827,14:33:32,2011-10-08
O003828,08:13:33,2024-03-05
O003831,14:26:44,2023-09-19
O003835,17:42:56,2020-08-08
O003836,11:12:35,2020-09-16
O003837,07:31:40,2019-02-08
O003843,08:19:31,2022-02-03
O003845,09:37:43,2005-05-18
O003847,11:46:01,2016-10-14
O003852,13:15:17,2023-01-12
O003854,06:58:16,2006-11-03
O003855,11:23:29,2023-11-17
O003856,18:02:23,2024-05-04
O003859,16:23:54,2011-08-10
O003862,10:41:24,2016-08-15
O003866,19:00:00,2019-08-12
O003867,11:09:36,2015-09-11
O003879,07:50:17,2004-12-29
O003880,13:23:05,2024-08-07
O003883,11:36:35,2024-02-28
O003884,07:47:32,2018-12-27
O003888,16:54:53,2005-03-08
O003890,18:05:17,2019-08-21
O003900,15:37:21,2022-07-14
O003902,13:48:28,2024-02-15
O003909,09:44:16,2000-10-05
O003911,18:17:41,2024-09-22
O003912,11:57:53,2019-05-23
O003918,18:19:25,2024-10-08
O003920,13:46:48,2017-10-14
O003922,16:52:23,2014-06-05
O003924,16:03:23,2024-09-15
O003926,07:09:46,2017-09-23
O003929,09:01:23,2018-12-12
O003936,08:00:11,2023-03-21
O003944,11:52:23,2016-09-18
O003950,17:22:09,2020-11-22
O003951,14:02:08,2013-01-25
O003952,15:30:38,2022-12-23
O003956,15:37:18,2022-04-21
O003959,08:20:28,2015-04-04
O003962,15:22:35,2021-04-14
O003963,10:58:34,2015-02-23
O003966,14:48:18,2017-11-18
O003973,07:51:14,2024-10-24
O003974,13:31:43,2010-05-23
O003977,18:26:27,2022-06-20
O003978,13:44:45,2022-11-18
O003981,17:22:50,2005-12-19
O003984,16:20:01,2020-09-27
O003986,12:16:32,2024-09-22
O003987,13:19:47,2020-12-29
O003988,09:28:01,2016-05-28
O003989,12:01:29,2022-10-19
O003995,09:55:07,2020-09-21
O004003,07:26:52,2003-01-30
O004011,06:59:52,2024-08-16
O004012,07:55:26,2009-07-23
O004015,15:50:10,2023-01-02
O004018,09:51:39,2023-02-21
O004021,12:32:36,2022-01-08
O004022,14:49:46,2014-04-08
O004023,10:53:09,2001-01-14
O004028,13:57:50,2024-07-21
O004045,07:09:25,2012-05-01
O004048,08:00:14,2019-04-30
O004049,09:59:46,2020-04-11
O004056,18:16:19,2024-05-20
O004058,11:13:23,2003-07-22
O004064,11:52:23,2022-05-30
O004066,15:25:39,2007-11-16
O004070,14:52:00,2023-03-04
O004071,08:00:45,2010-04-01
O004072,07:28:51,2023-03-20
O004077,18:49:57,2018-09-01
O004087,08:36:31,2020-10-11
O004092,18:52:46,2019-05-14
O004094,16:17:22,2023-08-27
O004096,18:56:42,2017-04-20
O004099,07:37:31,2024-03-20
O004107,09:21:14,2020-10-20
O004108,15:42:29,2017-11-10
O004111,10:15:31,2021-12-28
O004112,13:33:10,2023-08-14
O004113,10:28:55,2018-08-06
O004115,11:33:35,2024-02-09
O004116,13:29:06,2018-06-22
O004123,12:48:04,2018-08-20
O004127,07:04:32,2024-10-18
O004135,09:55:02,2021-02-23
O004136,09:23:13,2024-10-03
O004137,18:47:43,2022-05-04
O004139,11:18:58,2015-03-25
O004140,13:03:38,2018-07-22
O004143,07:23:37,2018-10-13
O004146,12:19:04,2014-06-23
O004148,09:56:00,2024-01-20
O004154,15:41:55,2024-11-22
O004157,14:06:27,2009-10-23
O004158,17:50:57,2022-08-18
O004163,16:44:18,2022-01-02
O004164,11:27:04,2020-10-11
O004173,11:20:37,2022-01-27
O004174,18:40:08,2024-08-21
O004175,14:48:42,2010-12-07
O004177,14:42:58,2022-12-30
O004178,06:38:44,2020-06-04
O004179,16:04:30,2022-08-08
O004182,15:59:28,2006-09-07
O004184,14:21:14,2006-08-29
O004186,18:49:08,2016-07-01
O004188,09:48:00,2017-03-12
O004189,12:35:58,2019-08-30
O004190,06:45:14,2020-05-18
O004196,18:57:25,2024-09-18
O004200,11:46:56,2024-02-22
O004205,15:01:51,2021-02-02
O004213,13:10:31,2020-03-02
O004216,17:22:33,2001-06-05
O004220,10:37:21,2015-12-08
O004221,17:52:42,2019-01-28
O004222,17:03:33,2019-12-14
O004223,08:08:43,2019-02-07
O004224,11:07:46,2016-08-20
O004227,18:09:43,2024-04-21
O004229,18:17:46,2015-09-19
O004230,15:52:17,2018-03-08
O004231,14:17:05,2018-05-10
O004232,09:39:37,2021-05-19
O004236,11:28:20,2010-02-23
O004238,09:29:00,2022-07-21
O004240,18:54:43,2003-03-14
O004243,09:42:05,2008-09-03
O004247,10:04:03,2021-03-17
O004253,12:40:33,2024-02-06
O004254,12:55:37,2020-12-28
O004257,18:38:00,2023-10-20
O004258,13:33:24,2015-04-06
O004266,15:23:36,2022-12-22
O004267,08:41:55,2012-06-12
O004268,11:36:42,2018-08-21
O004272,15:05:10,2014-04-07
O004275,07:59:53,2018-07-03
O004277,07:17:50,2011-01-17
O004284,17:27:36,2022-04-10
O004286,09:50:00,2010-12-26
O004289,10:23:38,2008-08-12
O004291,13:53:31,2024-08-20
O004293,16:55:54,2022-10-04
O004295,15:30:06,2023-06-03
O004299,14:16:28,2016-09-06
O004300,13:23:45,2022-10-05
O004302,18:38:23,2016-08-23
O004304,17:29:58,2024-01-10
O004316,12:33:56,2011-02-24
O004318,07:51:37,2024-05-08
O004320,17:06:55,2023-04-25
O004326,08:55:21,2011-06-22
O004328,14:17:48,2019-12-04
O004330,12:36:18,2016-12-02
O004337,07:53:52,2012-11-16
O004339,13:50:24,2009-12-11
O004350,13:08:05,2023-11-05
O004351,07:03:53,2020-04-27
O004353,14:03:24,2018-05-23
O004354,10:29:08,2016-07-28
O004356,10:47:29,2007-02-01
O004361,17:15:32,2023-07-10
O004365,10:47:11,2022-04-06
O004370,09:16:34,2020-04-04
O004371,17:19:23,2023-09-21
O004372,10:30:25,2020-01-30
O004377,09:36:44,2017-06-08
O004380,08:00:44,2014-05-01
O004382,15:59:46,2024-05-30
O004384,06:45:27,2023-01-30
O004385,10:17:05,2021-10-17
O004387,09:25:52,2022-03-18
O004390,18:02:49,2024-07-01
O004393,13:07:56,2022-01-22
O004396,11:02:46,2022-01-18
O004397,09:53:08,2017-03-11
O004398,11:09:13,2015-10-26
O004402,10:11:03,2024-09-18
O004404,14:32:06,2023-01-08
O004412,15:05:00,2022-05-19
O004414,10:21:09,2015-11-03
O004416,13:08:07,2022-10-09
O004418,07:25:16,2023-02-23
O004424,15:15:52,2021-03-04
O004425,10:50:34,2022-06-18
O004426,09:44:19,2022-01-31
O004427,17:55:25,2017-09-20
O004430,14:20:42,2023-12-06
O004431,14:51:24,2011-04-05
O004434,15:48:50,2021-01-04
O004437,09:34:13,2019-09-24
O004438,14:34:48,2010-06-01
O004441,12:53:49,2016-10-12
O004451,09:33:25,2023-01-10
O004452,14:07:13,2011-01-02
O004453,07:25:23,2023-10-24
O004458,17:57:58,2017-06-13
O004460,18:02:52,2024-07-08
O004468,15:45:12,2016-09-14
O004470,15:12:26,2024-09-13
O004472,14:09:05,1999-03-09
O004477,07:40:17,2024-02-04
O004480,15:15:16,2007-09-30
O004483,13:54:38,2018-07-31
O004489,10:26:06,2016-03-19
O004491,18:05:24,2018-09-30
O004492,15:58:14,2020-07-25
O004494,09:14:14,2022-03-05
O004498,13:57:59,2016-09-21
O004499,17:47:33,2024-11-24
O004500,11:20:11,2013-02-03
O004506,18:17:16,2023-02-12
O004507,07:55:44,2019-04-21
O004509,14:37:40,2023-02-24
O004510,12:00:40,2024-03-27
O004515,16:58:00,2015-03-01
O004517,08:21:24,2015-06-22
O004520,15:12:43,2020-07-24
O004524,08:30:00,2020-07-20
O004527,14:54:48,2018-09-17
O004532,17:45:19,2019-04-16
O004534,13:32:58,2004-03-30
O004536,09:11:05,2023-12-18
O004538,15:07:34,2023-06-02
O004542,16:14:03,2017-02-16
O004543,07:33:29,2024-11-16
O004546,09:06:59,2019-04-28
O004552,08:07:46,2016-12-17
O004554,18:51:52,2004-07-04
O004556,16:25:57,2013-08-03
O004557,18:05:53,2024-08-27
O004559,17:53:09,2023-02-18
O004566,14:19:54,2021-06-05
O004567,15:13:23,2019-11-09
O004568,10:32:16,2019-09-11
O004571,08:22:49,2024-08-19
O004572,08:12:50,2010-10-23
O004576,13:49:11,2024-12-13
O004578,15:29:54,2019-10-19
O004579,10:00:27,2024-08-19
O004581,09:05:25,2022-03-02
O004587,17:19:26,2015-09-26
O004590,10:25:05,2020-07-27
O004593,09:09:55,2024-07-05
O004595,18:43:20,2013-09-20
O004596,13:34:59,2024-09-23
O004599,17:02:52,2011-11-15
O004606,09:10:16,2018-04-01
O004610,16:36:42,2010-10-24
O004611,07:59:21,2020-10-17
O004613,13:10:12,2005-11-06
O004615,11:43:11,2010-06-12
O004619,10:36:41,2024-11-21
O004621,15:43:57,2019-05-07
O004630,18:49:24,2007-05-17
O004634,18:49:52,2016-12-18
O004636,06:41:55,2020-09-07
O004640,18:56:15,2024-09-18
O004641,13:15:08,2024-03-11
O004643,14:43:03,2023-11-12
O004646,17:41:17,2015-02-17
O004648,09:35:05,2015-12-17
O004649,15:58:35,2015-05-12
O004651,09:30:28,2017-03-15
O004652,13:14:10,2023-08-09
O004661,09:50:16,2021-10-10
O004666,10:39:09,2022-12-18
O004670,11:55:50,2019-05-20
O004672,16:21:43,2024-12-15
O004673,16:33:25,2022-12-13
O004675,11:44:36,2021-04-26
O004676,18:10:38,2024-09-27
O004679,12:14:45,2014-02-08
O004681,16:52:53,2016-06-17
O004683,09:08:42,2021-07-20
O004689,12:37:52,2020-01-24
O004690,11:22:56,2013-04-06
O004702,18:20:14,2019-04-28
O004708,12:18:35,2017-07-15
O004717,14:08:33,2011-04-13
O004722,11:51:03,2024-02-15
O004724,13:10:50,2001-05-05
O004728,13:21:34,2021-09-09
O004739,13:34:01,2024-08-25
O004740,13:17:02,2018-07-04
O004744,11:41:18,2023-03-26
O004745,10:33:40,2010-05-31
O004747,11:09:14,2023-10-09
O004750,17:42:47,2012-08-19
O004751,13:28:00,2024-05-01
O004755,15:42:47,2022-12-08
O004756,09:46:30,2022-02-19
O004758,11:40:20,2011-10-15
O004760,12:56:35,2024-07-31
O004764,16:53:21,2023-12-25
O004765,11:24:50,2011-02-16
O004766,15:10:48,2021-09-10
O004768,11:25:27,2022-04-05
