OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O002832,16,E005637,B001,5
O002833,32,E008720,B001,1
O002836,25,E005550,B001,5
O002839,3,E013919,B001,5
O002840,22,E004800,B001,5
O002841,37,E001650,B001,5
O002856,17,E010637,B001,5
O002862,19,E014295,B001,5
O002863,22,E002507,B001,5
O002864,7,E005974,B001,5
O002867,36,E006231,B001,2
O002868,27,E005896,B001,5
O002870,14,E006812,B001,4
O002871,41,E014489,B001,5
O002876,50,E002122,B001,5
O002877,3,E002051,B001,5
O002878,21,E010880,B001,5
O002879,33,E001804,B001,5
O002882,29,E005051,B001,5
O002888,16,E013352,B001,5
O002889,20,E010083,B001,5
O002890,18,E003736,B001,5
O002893,31,E008759,B001,5
O002894,37,E007367,B001,4
O002895,36,E005506,B001,5
O002896,1,E000901,B001,5
O002899,32,E013456,B001,5
O002900,19,E000423,B001,5
O002901,12,E012506,B001,4
O002903,18,E010395,B001,4
O002905,39,E010800,B001,5
O002906,10,E003661,B001,5
O002909,42,E010319,B001,3
O002916,20,E000669,B001,5
O002919,19,E004536,B001,5
O002920,30,E013619,B001,3
O002925,50,E002178,B001,5
O002929,48,E000101,B001,2
O002930,23,E006508,B001,5
O002931,30,E002870,B001,5
O002933,4,E009444,B001,5
O002935,45,E000742,B001,5
O002937,26,E010370,B001,4
O002941,28,E006583,B001,5
O002942,38,E009086,B001,5
O002943,26,E006239,B001,5
O002944,31,E004356,B001,5
O002945,45,E004617,B001,5
O002947,37,E008778,B001,5
O002952,24,E002248,B001,2
O002954,1,E011228,B001,1
O002958,38,E013773,B001,5
O002962,29,E002870,B001,5
O002963,44,E007526,B001,5
O002968,38,E006472,B001,3
O002971,27,E013806,B001,5
O002974,30,E013487,B001,5
O002977,27,E003828,B001,5
O002979,12,E002566,B001,5
O002982,30,E007506,B001,2
O002985,39,E014740,B001,5
O002990,49,E007393,B001,5
O002991,30,E009510,B001,5
O002993,36,E004624,B001,5
O002997,1,E002179,B001,5
O002999,7,E002729,B001,1
O003001,13,E003175,B001,5
O003002,30,E006016,B001,5
O003004,44,E007474,B001,5
O003005,31,E003108,B001,1
O003006,6,E002026,B001,5
O003007,19,E013227,B001,5
O003011,31,E000483,B001,5
O003015,42,E012943,B001,1
O003017,1,E006111,B001,3
O003019,19,E011278,B001,4
O003028,30,E012646,B001,5
O003029,24,E010995,B001,5
O003034,36,E010710,B001,5
O003042,11,E005630,B001,5
O003044,41,E003993,B001,5
O003047,3,E014839,B001,5
O003050,13,E007408,B001,5
O003051,32,E011702,B001,5
O003060,4,E014480,B001,5
O003062,5,E011282,B001,5
O003066,48,E005209,B001,5
O003070,22,E006750,B001,1
O003074,47,E005667,B001,5
O003075,17,E007080,B001,3
O003077,37,E005311,B001,5
O003081,49,E003977,B001,5
O003086,47,E014305,B001,5
O003088,29,E007499,B001,5
O003094,12,E000235,B001,5
O003099,19,E007768,B001,5
O003102,35,E003057,B001,5
O003108,12,E010009,B001,5
O003109,12,E009832,B001,5
O003118,45,E000544,B001,5
O003120,15,E008407,B001,5
O003121,34,E005151,B001,2
O003124,26,E013887,B001,5
O003129,40,E008125,B001,4
O003130,31,E002611,B001,5
O003133,4,E006660,B001,1
O003134,19,E009374,B001,4
O003140,8,E002004,B001,3
O003145,25,E008792,B001,5
O003146,18,E007250,B001,5
O003147,6,E006930,B001,5
O003148,42,E005433,B001,3
O003150,46,E003018,B001,5
O003152,20,E010734,B001,5
O003154,9,E012898,B001,3
O003158,39,E011394,B001,5
O003160,29,E001334,B001,5
O003163,1,E006536,B001,5
O003164,45,E007758,B001,5
O003167,5,E014659,B001,5
O003172,35,E008635,B001,4
O003175,26,E004314,B001,5
O003180,39,E010986,B001,1
O003182,11,E001927,B001,5
O003186,26,E009794,B001,5
O003190,44,E011841,B001,5
O003194,18,E002470,B001,5
O003200,1,E000283,B001,5
O003202,15,E011167,B001,1
O003207,10,E014721,B001,5
O003210,14,E000494,B001,4
O003215,31,E009585,B001,1
O003224,32,E009355,B001,1
O003226,43,E008423,B001,5
O003239,40,E010930,B001,5
O003240,28,E011396,B001,5
O003244,6,E000239,B001,5
O003247,32,E013063,B001,5
O003250,50,E002824,B001,3
O003251,35,E005930,B001,5
O003255,40,E011614,B001,1
O003256,1,E010479,B001,3
O003259,18,E005151,B001,5
O003262,25,E003235,B001,5
O003270,34,E010214,B001,5
O003271,38,E014653,B001,5
O003280,14,E007137,B001,1
O003289,23,E005238,B001,1
O003290,25,E011630,B001,1
O003292,46,E004407,B001,5
O003297,46,E004305,B001,5
O003300,31,E002350,B001,3
O003301,16,E002980,B001,5
O003303,19,E011060,B001,5
O003307,1,E006429,B001,2
O003313,41,E000794,B001,5
O003318,48,E006850,B001,5
O003319,42,E014013,B001,3
O003321,37,E013345,B001,5
O003322,8,E002679,B001,2
O003325,25,E003870,B001,1
O003327,37,E010649,B001,5
O003339,2,E002298,B001,5
O003342,2,E014974,B001,2
O003349,38,E013112,B001,5
O003351,44,E005252,B001,5
O003357,40,E011505,B001,5
O003359,17,E004350,B001,5
O003367,25,E005599,B001,2
O003368,39,E008389,B001,4
O003370,26,E000147,B001,5
O003375,18,E013750,B001,5
O003376,22,E010055,B001,5
O003378,2,E002520,B001,2
O003379,14,E003980,B001,5
O003385,43,E001237,B001,5
O003386,29,E011202,B001,5
O003387,24,E003366,B001,5
O003388,38,E009520,B001,5
O003390,50,E002053,B001,5
O003396,32,E006514,B001,5
O003400,24,E014309,B001,5
O003402,37,E013166,B001,5
O003404,21,E010331,B001,5
O003405,5,E007821,B001,5
O003406,39,E007420,B001,4
O003411,40,E001733,B001,1
O003412,16,E013334,B001,5
O003413,36,E010427,B001,5
O003416,16,E003911,B001,5
O003418,4,E000771,B001,5
O003422,32,E005657,B001,5
O003423,39,E000637,B001,5
O003424,45,E009334,B001,5
O003427,26,E007253,B001,3
O003428,24,E007153,B001,5
O003430,15,E010146,B001,5
O003433,37,E011176,B001,2
O003434,21,E001972,B001,5
O003435,6,E007776,B001,5
O003438,1,E001125,B001,5
O003439,26,E005369,B001,4
O003446,5,E009436,B001,5
O003449,38,E002311,B001,5
O003453,25,E014441,B001,5
O003457,5,E008814,B001,5
O003458,3,E006013,B001,4
O003462,12,E002084,B001,5
O003463,11,E007157,B001,5
O003465,23,E002108,B001,5
O003467,15,E002115,B001,3
O003470,50,E002474,B001,5
O003473,34,E004829,B001,5
O003476,16,E007407,B001,5
O003477,21,E006912,B001,5
O003485,48,E005074,B001,5
O003487,24,E009082,B001,5
O003493,7,E002299,B001,5
O003498,50,E007051,B001,5
O003500,47,E008928,B001,1
O003501,3,E004938,B001,5
O003504,34,E011454,B001,1
O003507,1,E014221,B001,5
O003509,22,E010718,B001,5
O003516,15,E001453,B001,5
O003519,9,E006361,B001,5
O003520,19,E008717,B001,5
O003521,34,E000043,B001,5
O003525,32,E001415,B001,1
O003529,41,E001119,B001,2
O003535,49,E010763,B001,5
O003536,3,E000098,B001,4
O003537,46,E014935,B001,5
O003538,31,E004860,B001,5
O003539,31,E014036,B001,5
O003541,35,E002569,B001,5
O003546,49,E009326,B001,5
O003548,24,E001442,B001,5
O003561,2,E010187,B001,5
O003563,48,E013700,B001,5
O003564,32,E011705,B001,5
O003567,8,E002229,B001,5
O003585,11,E003191,B001,5
O003587,22,E000974,B001,3
O003588,49,E014519,B001,5
O003591,36,E007464,B001,5
O003593,35,E003891,B001,5
O003596,35,E010483,B001,5
O003597,24,E010527,B001,2
O003600,16,E013128,B001,5
O003614,13,E008551,B001,5
O003615,43,E003120,B001,5
O003616,2,E007975,B001,5
O003618,5,E005800,B001,5
O003619,13,E013668,B001,2
O003625,37,E004459,B001,5
O003633,45,E004874,B001,5
O003636,7,E007475,B001,5
O003643,34,E001860,B001,5
O003644,22,E003211,B001,5
O003646,6,E003473,B001,5
O003650,1,E014143,B001,5
O003651,12,E011167,B001,5
O003655,26,E009377,B001,5
O003659,44,E000710,B001,2
O003661,25,E012579,B001,1
O003662,10,E013557,B001,5
O003669,25,E006746,B001,2
O003670,20,E002614,B001,5
O003671,39,E010325,B001,1
O003672,12,E011198,B001,5
O003681,29,E007091,B001,5
O003690,6,E000296,B001,5
O003692,16,E011041,B001,5
O003693,42,E011437,B001,5
O003696,46,E011326,B001,4
O003703,20,E002328,B001,5
O003706,45,E000458,B001,4
O003707,34,E012876,B001,5
O003710,13,E003739,B001,5
O003712,17,E009098,B001,5
O003713,33,E009811,B001,5
O003724,5,E011697,B001,4
O003726,29,E012249,B001,2
O003737,47,E013688,B001,5
O003740,24,E002334,B001,5
O003747,50,E002646,B001,5
O003750,6,E000041,B001,5
O003757,42,E005002,B001,5
O003759,50,E014874,B001,5
O003764,38,E011344,B001,1
O003768,14,E007459,B001,5
O003769,38,E005297,B001,5
O003770,27,E009522,B001,5
O003771,8,E004501,B001,5
O003773,50,E009768,B001,5
O003774,41,E003207,B001,5
O003777,7,E004325,B001,5
O003779,29,E005671,B001,5
O003780,19,E003799,B001,5
O003785,29,E002717,B001,5
O003790,31,E000653,B001,2
O003793,17,E005515,B001,5
O003794,41,E014578,B001,1
O003795,36,E013751,B001,5
O003796,30,E001326,B001,5
O003800,32,E006814,B001,5
O003804,22,E011617,B001,5
O003810,49,E010977,B001,5
O003815,12,E002614,B001,5
O003819,23,E004163,B001,5
O003826,14,E002637,B001,5
O003827,48,E014363,B001,3
O003829,8,E002134,B001,5
O003831,12,E005095,B001,5
O003837,47,E014468,B001,5
O003838,36,E007186,B001,5
O003841,2,E000230,B001,5
O003850,22,E009394,B001,5
O003856,9,E008569,B001,4
O003857,36,E009091,B001,5
O003858,17,E010839,B001,5
O003861,8,E003525,B001,5
O003862,45,E011630,B001,5
O003863,25,E014424,B001,5
O003864,35,E004154,B001,5
O003865,27,E011855,B001,5
O003867,40,E014438,B001,5
O003868,35,E012435,B001,5
O003871,49,E011962,B001,5
O003872,38,E013814,B001,3
O003874,32,E005278,B001,1
O003875,38,E012498,B001,5
O003881,36,E006299,B001,2
O003882,3,E009864,B001,5
O003884,19,E005458,B001,5
O003885,27,E012130,B001,5
O003892,41,E001147,B001,5
O003894,38,E008481,B001,5
O003896,36,E001019,B001,5
O003898,48,E005083,B001,5
O003901,17,E012911,B001,5
O003907,10,E007409,B001,5
O003911,28,E008172,B001,5
O003912,7,E001612,B001,4
O003913,13,E011822,B001,4
O003914,22,E010640,B001,5
O003920,45,E003097,B001,5
O003922,14,E014082,B001,5
O003924,36,E012639,B001,5
O003930,13,E012182,B001,5
O003932,6,E014117,B001,1
O003934,7,E010717,B001,4
O003936,15,E001031,B001,5
O003939,18,E013354,B001,5
O003942,13,E011628,B001,5
O003946,24,E004930,B001,5
O003948,49,E010317,B001,5
O003953,4,E006654,B001,5
O003957,5,E013032,B001,5
O003958,43,E000603,B001,5
O003960,29,E012446,B001,5
O003961,44,E005462,B001,1
O003967,2,E000726,B001,5
O003968,48,E001945,B001,5
O003969,7,E008969,B001,5
O003970,31,E001195,B001,5
O003971,13,E002009,B001,5
O003975,32,E002997,B001,2
O003976,5,E002816,B001,5
O003982,36,E008977,B001,4
O003984,41,E002261,B001,1
O003985,22,E000899,B001,5
O003987,15,E007237,B001,5
O003988,23,E009939,B001,5
O003990,14,E014031,B001,5
O003994,27,E012266,B001,5
O004004,37,E014926,B001,5
O004012,50,E009527,B001,5
O004013,34,E013091,B001,5
O004018,11,E010513,B001,5
O004023,30,E006056,B001,5
O004028,46,E005327,B001,5
O004039,50,E001750,B001,5
O004042,9,E011004,B001,5
O004044,49,E008201,B001,5
O004045,34,E006097,B001,4
O004046,48,E011518,B001,5
O004048,28,E004226,B001,5
O004052,14,E011771,B001,5
O004053,7,E009703,B001,5
O004058,34,E009373,B001,5
O004059,42,E013698,B001,5
O004060,6,E000807,B001,1
O004065,15,E005542,B001,5
O004069,22,E011532,B001,5
O004070,2,E007383,B001,1
O004076,33,E000847,B001,1
O004083,37,E010943,B001,4
O004085,25,E010878,B001,5
O004090,25,E004859,B001,5
O004093,7,E010465,B001,3
O004094,45,E009948,B001,5
O004096,3,E008532,B001,5
O004097,45,E002622,B001,5
O004106,4,E008419,B001,5
O004107,41,E001260,B001,5
O004112,20,E010989,B001,2
O004114,43,E012670,B001,5
O004122,16,E009673,B001,5
O004126,27,E012866,B001,5
O004128,41,E000371,B001,2
O004136,18,E000623,B001,3
O004138,19,E002219,B001,5
O004141,6,E002891,B001,1
O004142,1,E006657,B001,1
O004144,27,E014604,B001,5
O004145,36,E010523,B001,5
O004146,20,E009268,B001,5
O004147,14,E010009,B001,5
O004151,33,E007225,B001,5
O004157,36,E011660,B001,5
O004160,7,E007414,B001,1
O004163,29,E002914,B001,5
O004167,2,E007578,B001,2
O004169,31,E014231,B001,4
O004171,36,E008125,B001,1
O004173,36,E011171,B001,4
O004178,28,E009797,B001,5
O004187,16,E006028,B001,5
O004189,20,E004015,B001,4
O004190,26,E012457,B001,5
O004192,27,E014702,B001,5
O004195,16,E001392,B001,5
O004197,25,E012300,B001,3
O004200,28,E007738,B001,5
O004201,5,E011079,B001,5
O004211,47,E013548,B001,5
O004218,15,E004067,B001,5
O004220,4,E012204,B001,5
O004221,13,E010310,B001,5
O004224,50,E003957,B001,4
O004227,33,E002264,B001,5
O004229,34,E013315,B001,5
O004230,19,E005853,B001,5
O004231,24,E012106,B001,5
O004233,10,E012118,B001,5
O004235,3,E011114,B001,5
O004236,35,E011912,B001,5
O004237,44,E004055,B001,4
O004239,19,E001719,B001,5
O004242,47,E004323,B001,5
O004246,15,E004975,B001,5
O004250,21,E007305,B001,5
O004252,43,E005420,B001,4
O004253,13,E012235,B001,5
O004254,6,E012670,B001,2
O004255,4,E004403,B001,5
O004262,18,E004289,B001,2
O004266,35,E007388,B001,3
O004273,50,E004141,B001,1
O004276,49,E011478,B001,5
O004277,24,E010316,B001,1
O004280,2,E002948,B001,5
O004281,47,E013481,B001,2
O004282,23,E006200,B001,5
O004283,45,E012984,B001,5
O004284,25,E000246,B001,3
O004290,36,E002159,B001,2
O004293,38,E007148,B001,5
O004297,8,E008745,B001,5
O004304,11,E006029,B001,5
O004308,22,E012755,B001,5
O004309,13,E000555,B001,5
O004311,4,E009978,B001,1
O004314,50,E002513,B001,5
O004318,2,E001347,B001,3
O004319,18,E014620,B001,5
O004322,29,E010065,B001,5
O004323,18,E004327,B001,5
O004327,28,E010376,B001,5
O004332,33,E007565,B001,5
O004334,49,E007273,B001,5
O004335,19,E004837,B001,5
O004336,22,E000016,B001,1
O004338,24,E001650,B001,5
O004339,16,E007944,B001,5
O004340,23,E012386,B001,4
O004343,13,E012725,B001,5
O004345,24,E004539,B001,5
O004347,30,E010889,B001,2
O004351,13,E000547,B001,2
O004355,36,E005183,B001,5
O004357,16,E011642,B001,5
O004358,16,E007176,B001,4
O004364,7,E001011,B001,1
O004365,22,E013866,B001,5
O004371,11,E009942,B001,5
O004372,47,E002304,B001,5
O004376,22,E006932,B001,5
O004381,23,E001509,B001,3
O004382,24,E002139,B001,5
O004388,29,E010647,B001,5
O004389,44,E005093,B001,1
O004392,32,E012855,B001,5
O004397,8,E007210,B001,5
O004398,7,E000078,B001,1
O004403,40,E005974,B001,4
O004405,21,E011463,B001,5
O004406,42,E002739,B001,5
O004407,2,E006311,B001,5
O004410,9,E013748,B001,3
O004412,36,E004586,B001,2
O004415,31,E009850,B001,3
O004416,47,E002836,B001,1
O004423,38,E002689,B001,5
O004440,44,E014232,B001,5
O004442,9,E011576,B001,1
O004444,20,E005265,B001,1
O004462,36,E000411,B001,2
O004463,19,E003851,B001,5
O004465,13,E010360,B001,2
O004466,3,E014775,B001,5
O004467,16,E008939,B001,5
O004476,32,E012780,B001,5
O004478,24,E008359,B001,5
O004480,17,E011560,B001,5
O004482,24,E002607,B001,5
O004483,40,E009901,B001,1
O004484,47,E010856,B001,5
O004487,24,E012501,B001,5
O004492,5,E006300,B001,5
O004505,39,E005926,B001,5
O004507,32,E013409,B001,4
O004511,9,E010142,B001,5
O004514,29,E007381,B001,5
O004515,47,E008125,B001,5
O004520,29,E002652,B001,5
O004521,19,E005896,B001,5
O004522,19,E006569,B001,5
O004525,35,E002974,B001,5
O004530,37,E013458,B001,5
O004534,49,E000645,B001,5
O004536,37,E006608,B001,5
O004538,46,E009193,B001,5
O004544,12,E009416,B001,1
O004545,18,E000454,B001,5
O004546,36,E001060,B001,2
O004547,12,E013294,B001,5
O004548,4,E001326,B001,4
O004554,38,E009694,B001,2
O004555,27,E000760,B001,5
O004556,25,E002037,B001,5
O004557,18,E009446,B001,5
O004558,16,E013975,B001,4
O004560,18,E012790,B001,5
O004563,38,E014241,B001,5
O004570,41,E011985,B001,5
O004580,20,E001822,B001,5
O004581,2,E007644,B001,5
O004584,20,E012908,B001,5
O004585,46,E001716,B001,2
O004589,21,E004375,B001,5
O004590,6,E010688,B001,5
O004593,11,E000455,B001,4
O004595,13,E009901,B001,5
O004597,36,E010854,B001,2
O004599,22,E001932,B001,2
O004604,10,E000411,B001,5
O004607,50,E009654,B001,5
O004608,3,E008211,B001,4
O004611,42,E012658,B001,2
O004615,25,E004745,B001,5
O004623,27,E010728,B001,4
O004625,50,E004852,B001,5
O004629,49,E008677,B001,5
O004630,20,E014733,B001,5
O004635,10,E004865,B001,5
O004641,33,E005873,B001,3
O004650,1,E011898,B001,5
O004655,42,E001247,B001,5
O004658,6,E009227,B001,5
O004661,22,E002225,B001,5
O004662,43,E007051,B001,5
O004665,4,E012135,B001,5
O004667,35,E001600,B001,5
O004668,49,E012338,B001,5
O004672,31,E001603,B001,5
O004674,21,E003059,B001,5
O004678,40,E010964,B001,4
O004679,39,E002676,B001,5
O004682,15,E000213,B001,5
O004687,8,E004247,B001,5
O004689,39,E013264,B001,5
O004691,47,E005250,B001,5
O004699,2,E007084,B001,3
O004702,21,E007965,B001,5
O004709,2,E000812,B001,5
O004726,38,E001874,B001,5
O004728,29,E011276,B001,5
O004731,45,E008275,B001,5
O004732,36,E014129,B001,5
O004734,16,E011860,B001,5
O004738,50,E011568,B001,5
O004740,32,E001358,B001,1
O004749,11,E014632,B001,1
O004750,10,E009882,B001,5
O004755,23,E007027,B001,5
O004756,41,E013395,B001,5
O004760,48,E007320,B001,5
O004764,15,E001726,B001,4
O004769,15,E002710,B001,5
O004779,39,E014809,B001,5
O004783,42,E002468,B001,1
O004784,5,E002361,B001,5
O004787,37,E000235,B001,5
O004788,7,E007417,B001,5
O004792,11,E000032,B001,5
O004793,32,E006239,B001,5
O004795,47,E008040,B001,3
O004797,17,E011931,B001,3
O004801,11,E001937,B001,5
O004807,3,E004463,B001,5
O004808,30,E004789,B001,2
O004810,29,E007083,B001,5
O004815,50,E014538,B001,5
O004819,32,E008719,B001,5
O004821,19,E000934,B001,5
O004823,22,E007519,B001,5
O004827,19,E000238,B001,1
O004831,22,E008964,B001,2
O004834,39,E008872,B001,5
O004837,30,E014267,B001,5
O004838,8,E002860,B001,2
O004839,1,E012646,B001,5
O004841,6,E014407,B001,2
O004846,2,E007978,B001,3
O004847,49,E013295,B001,5
O004850,34,E008164,B001,2
O004857,46,E009187,B001,3
O004858,12,E005309,B001,5
O004860,48,E005665,B001,5
O004863,16,E006081,B001,1
O004866,3,E000168,B001,5
O004867,46,E009929,B001,5
O004873,35,E003613,B001,5
O004878,42,E001716,B001,5
O004882,2,E013529,B001,3
O004883,26,E000640,B001,5
O004889,46,E003781,B001,5
O004892,32,E004904,B001,5
O004893,31,E012851,B001,5
O004896,8,E002127,B001,1
O004897,43,E002009,B001,5
O004906,32,E002250,B001,5
O004907,33,E002721,B001,1
O004908,23,E004745,B001,2
O004911,2,E008266,B001,5
O004912,7,E010856,B001,5
O004915,2,E007463,B001,3
O004916,28,E012586,B001,3
O004920,1,E010067,B001,5
O004921,45,E013253,B001,1
O004927,26,E008111,B001,5
O004930,24,E012304,B001,3
O004931,32,E012506,B001,2
O004932,29,E013126,B001,5
O004935,13,E006312,B001,3
O004937,36,E010928,B001,5
O004943,34,E013598,B001,5
O004944,41,E010019,B001,5
O004947,43,E002032,B001,1
O004955,42,E002699,B001,5
O004956,43,E001971,B001,5
O004959,11,E006351,B001,5
O004963,7,E001029,B001,2
O004964,28,E007368,B001,2
O004965,43,E004296,B001,5
O004967,18,E006155,B001,2
O004969,26,E007692,B001,2
O004974,28,E000470,B001,5
O004976,41,E014036,B001,4
O004977,40,E013297,B001,1
O004978,35,E014874,B001,2
O004981,38,E002645,B001,5
O004983,49,E007681,B001,1
O004985,46,E002386,B001,1
O004987,28,E002887,B001,4
O004990,32,E009409,B001,5
O004994,2,E007562,B001,5
O004995,31,E007101,B001,5
O004996,34,E010779,B001,5
O004998,6,E014535,B001,5
O005001,23,E002338,B001,4
O005017,36,E001651,B001,2
O005018,38,E000731,B001,5
O005019,43,E005685,B001,5
O005020,29,E001012,B001,5
O005021,5,E005986,B001,5
O005022,34,E006656,B001,4
O005024,33,E005604,B001,5
O005027,20,E014700,B001,5
O005030,29,E006016,B001,5
O005033,10,E006564,B001,5
O005037,3,E009994,B001,5
O005039,34,E005309,B001,5
O005042,45,E010060,B001,5
O005043,17,E003074,B001,5
O005049,43,E003022,B001,5
O005057,19,E004189,B001,5
O005059,42,E009459,B001,5
O005060,23,E001490,B001,5
O005062,2,E010346,B001,5
O005064,2,E012315,B001,5
O005065,7,E003184,B001,5
O005066,46,E010083,B001,5
O005068,1,E013780,B001,4
O005071,8,E009403,B001,5
O005073,23,E012474,B001,2
O005075,18,E002755,B001,5
O005076,48,E002185,B001,5
O005080,34,E003635,B001,3
O005088,47,E003533,B001,2
O005089,18,E011797,B001,4
O005095,23,E005248,B001,1
O005096,50,E001172,B001,5
O005098,35,E007470,B001,5
O005102,8,E012985,B001,5
O005106,3,E002168,B001,1
O005107,46,E003288,B001,5
O005109,45,E003805,B001,5
O005111,6,E008239,B001,5
O005118,6,E008695,B001,5
O005122,35,E003766,B001,5
O005123,48,E009089,B001,5
O005124,50,E011335,B001,5
O005127,48,E009123,B001,5
O005130,28,E007119,B001,5
O005131,27,E011594,B001,5
O005133,29,E002590,B001,4
O005135,1,E014426,B001,5
O005139,7,E010767,B001,5
O005145,46,E002477,B001,1
O005146,25,E001490,B001,5
O005147,41,E011806,B001,1
O005149,2,E005579,B001,5
O005153,27,E008934,B001,5
O005154,13,E002152,B001,5
O005155,34,E006634,B001,5
O005157,34,E010740,B001,5
O005159,14,E001946,B001,5
O005161,50,E008960,B001,5
O005162,4,E011087,B001,5
O005164,8,E001267,B001,5
O005166,49,E011442,B001,5
O005168,28,E014722,B001,5
O005169,16,E008236,B001,5
O005170,7,E002852,B001,5
O005171,50,E007589,B001,4
O005175,48,E002991,B001,3
O005176,16,E000736,B001,5
O005182,44,E001107,B001,5
O005186,43,E003446,B001,3
O005187,24,E002514,B001,5
O005188,10,E001662,B001,5
O005189,48,E006943,B001,5
O005193,8,E003632,B001,5
O005202,39,E013157,B001,4
O005203,24,E001703,B001,5
O005204,34,E010321,B001,5
O005205,21,E005309,B001,5
O005209,4,E008186,B001,5
O005211,45,E012735,B001,5
O005213,45,E011503,B001,5
O005215,31,E001829,B001,5
O005217,15,E002649,B001,5
O005221,30,E009341,B001,4
O005224,13,E003453,B001,5
O005226,14,E014683,B001,5
O005227,3,E000527,B001,5
O005229,50,E002447,B001,5
O005232,3,E000445,B001,5
O005242,11,E007088,B001,5
O005245,29,E004025,B001,5
O005246,3,E010517,B001,1
O005248,39,E009268,B001,5
O005253,48,E003827,B001,5
O005256,35,E002527,B001,1
O005257,48,E007646,B001,2
O005259,26,E011969,B001,1
O005261,22,E002092,B001,5
O005263,40,E009298,B001,5
O005266,38,E013091,B001,5
O005267,28,E001228,B001,5
O005268,20,E000326,B001,5
O005269,41,E003621,B001,5
O005270,32,E006773,B001,5
O005271,33,E004537,B001,5
O005280,48,E004718,B001,5
O005285,49,E002978,B001,5
O005287,49,E001013,B001,3
O005288,27,E000392,B001,5
O005289,17,E005000,B001,5
O005293,47,E006337,B001,5
O005294,4,E001091,B001,5
O005295,21,E005873,B001,5
O005297,30,E012781,B001,1
O005299,11,E000724,B001,5
O005303,1,E007245,B001,3
O005305,35,E007079,B001,1
O005306,47,E005726,B001,5
O005311,25,E007520,B001,5
O005315,8,E000019,B001,5
O005320,39,E002750,B001,5
O005322,31,E002620,B001,5
